GINT_000033	0.00115518223	0.00119825708061	0.120300932534	0.48	495.466666667	0.18	116.533333333	0.000968783638320123	0.00154462242563371	0.627197703621752	0.0352	155.9	456.1	0.1232	0.0042	0.0338
GINT_000036	0.000646521741891	0.000645226845501	-0.00864110769237	1.26	3444.06666667	1.28	929.933333333	0.000365846576720964	0.00137644275575359	0.265791348889526	0.0181	1114.3	3259.7	0.3085	0.0038	0.0124
GINT_000037	0	0	None	0	333.666666667	0	77.3333333333	0	0	NA	NA	NA	NA	NA	NA	NA
GINT_000038	0	0	None	0	522.666666667	0	140.333333333	0	0	NA	0	168.9	494.1	0.7118	0	0
GINT_000039	0.00146189314466	0.00134178843856	-0.329435888986	1.04	953.333333333	0.42	255.666666667	0.00109090909090947	0.00164276401564323	0.664069264070362	NA	NA	NA	NA	NA	NA
GINT_000040	0.000433193336249	0.00068082788671	1.46363864356	0	659	0.5	157	0	0.00318471337579618	0	NA	NA	NA	NA	NA	NA
GINT_000041	0.000310620177837	0.000273384104667	-0.431300104167	0.18	2725.66666667	0.66	688.333333333	6.60388895682206e-05	0.000958837772397559	0.0688738924031866	0.0109	869.7	2544.3	0.1539	0.0015	0.0098
GINT_000042	0.00044130557101	0.000249687890137	-1.11173317656	0	634.666666667	0.18	166.333333333	0	0.00108216432865948	0	0.0089	204.1	596.9	0.001	0	0.0115
GINT_000043	0.00055189033939	0.000546448087432	-0.0378600392659	0.66	2011	0.6	551	0.000328194927896569	0.00108892921960073	0.301392342118349	0.0168	652.7	1909.3	0.0869	0.0015	0.0176
GINT_000044	0.000892640814088	0.0013468013468	1.3026779048	0.48	317.133333333	0	78.8666666667	0.0015135589657363	0	Inf	0.0456	100.9	295.1	1.3365	0.0162	0.0121
GINT_000045	0	0	None	0	888.666666667	0	236.333333333	0	0	NA	NA	NA	NA	NA	NA	NA
GINT_000046	0.000785523916398	0.00118518518519	1.3026779048	0	360.666666667	0.48	89.3333333333	0	0.00537313432836021	0	0.0165	114.6	335.4	0.001	0	0.0216
GINT_000047	0.000465725642133	0.000439174352218	-0.183929414409	0.18	1220.66666667	0.42	297.333333333	0.000147460404150335	0.00141255605381324	0.104392603572977	0.02	386.7	1131.3	1.042	0.0067	0.0065
GINT_000052	0.00194222946362	0.0015873015873	-0.657483600019	0.78	434.433333333	0	111.566666667	0.00179544233868012	0	Inf	0.1369	139.1	406.9	1.001	0.0456	0.0456
GINT_000054	0.00256149103173	0.00144927536232	-1.11173317656	0	107.333333333	0.18	30.6666666667	0	0.00586956521738492	0	1.8034	35.2	102.8	0.0426	0.0893	2.0983
GINT_000061	0.00114027665284	0.000645161290323	-1.11173317656	0.18	234.933333333	0	65.0666666667	0.000766174801363176	0	Inf	0.017	94.8	277.2	0.3077	0.0036	0.0117
GINT_000062	0.000866386672498	0.00125272331155	1.43863243595	0.42	646.333333333	0.5	169.666666667	0.000649819494585173	0.00294695481335374	0.220505415163002	0.0114	207.9	608.1	0.5607	0.0032	0.0057
GINT_000063	0.000744180552377	0.000748538011696	0.0210668875362	0.64	1161.8	0.32	263.2	0.000550869340678258	0.00121580547112462	0.453090032707867	0.0247	363	1062	0.1607	0.0035	0.022
GINT_000064	0.00038380647381	0.000386053806249	0.0149919947447	0	749.666666667	0.32	171.333333333	0	0.00186770428015928	0	0.0204	234.6	686.4	0.0607	0.0014	0.0226
GINT_000065	0.000507881842499	0.000510855683269	0.0149919947447	0	546	0.32	150	0	0.00213333333333333	0	0.014	177.3	518.7	0.1438	0.0019	0.0129
GINT_000066	0	0	None	0	592.333333333	0	160.666666667	0	0	NA	0.0177	191.8	561.2	0.0956	0.0017	0.0181
GINT_000067	0.000554487470398	0.000313725490196	-1.40085080218	0	1008	0.36	267	0	0.00134831460674157	0	0.0161	324.8	950.2	0.056	0.001	0.0181
GINT_000068	0.00056377314574	0.000850611376927	1.3026779048	0	496.333333333	0.48	130.666666667	0	0.00367346938774573	0	0.0275	159.7	467.3	0.0688	0.0021	0.03
GINT_000069	0.00116087278285	0.00116767013319	0.018890816886	0.32	492.866666667	0.32	116.133333333	0.000649262816177026	0.00275545350173007	0.235628297036903	0.0285	155.1	453.9	0.1652	0.0042	0.0251
GINT_000070	0.00070556040395	0.00110889332446	1.46363864356	0.5	391.5	0	109.5	0.00127713920817369	0	Inf	0.0059	127.6	373.4	99	0.0026	0
GINT_000073	0.00198960091395	0.00197345563199	-0.0355329768587	1.32	1272	1.52	327	0.0010377358490566	0.00464831804281346	0.223249751737835	0.06	407.3	1191.7	0.1286	0.0073	0.0571
GINT_000074	0	0	None	0	1698.33333333	0	443.666666667	0	0	NA	0.011	545.7	1596.3	0.1114	0.0012	0.0109
GINT_000085	0.000419318816582	0.000553578489522	0.819795688532	0	680	0.42	163	0	0.00257668711656442	0	0	214.8	628.2	0.001	0	0
GINT_000086	0.000695153908317	0.000721075057358	0.120300932534	0.48	798.8	0.18	218.2	0.000600901352028042	0.000824931255728689	0.728425972291771	0.0091	259.1	757.9	0.5863	0.0026	0.0044
GINT_000087	0	0	None	0	413	0	91	0	0	NA	0.0414	128.4	375.6	0.2384	0.0076	0.0319
GINT_000088	0.000592103454571	0.000930578820026	1.46363864356	0	484.666666667	0.5	112.333333333	0	0.00445103857568086	0	NA	NA	NA	NA	NA	NA
GINT_000089	0.000892640814088	0.000925925925926	0.120300932534	0.66	639	0	153	0.00103286384976526	0	Inf	0.0048	201.8	590.2	0.001	0	0.0062
GINT_000090	0	0	None	0	805	0	203	0	0	NA	0.0129	256.8	751.2	0.2684	0.0025	0.0095
GINT_000091	0.000490952447749	0.00041975308642	-0.581518027597	1.18	2876.03333333	0.18	723.966666667	0.000410287317022763	0.000248630231594342	1.65019078489287	0.0251	917.1	2682.9	0.6349	0.0073	0.0115
GINT_000092	0.00552321503717	0.00608281893004	0.484177195351	8.78	1384.66666667	0.68	343.333333333	0.00634087626382682	0.00198058252427377	3.20152085869376	0.2849	440.2	1287.8	2.8855	0.1139	0.0395
GINT_000093	0	0	None	0	379	0	92	0	0	NA	0.0141	120	351	0.2587	0.0027	0.0105
GINT_000094	0.000414403003961	0.000512352915635	0.850406372326	1	2028.66666667	0.18	530.333333333	0.000492934604008391	0.000339409176618692	1.45233139810529	NA	NA	NA	NA	NA	NA
GINT_000095	0.000507153174145	0.000531377862798	0.171855884771	0.82	1671.56666667	0.18	419.433333333	0.000490557760184078	0.000429150441071628	1.14309042525766	0.0296	532.7	1558.3	0.2942	0.0061	0.0208
GINT_000096	0.000342524963546	0.000193798449612	-1.11173317656	0.18	830.966666667	0	201.033333333	0.000216615187131366	0	Inf	0.0333	262.9	769.1	0.1705	0.005	0.0291
GINT_000097	0.000486894989503	0.000275482093664	-1.11173317656	0	587	0.18	139	0	0.00129496402877698	0	0.0092	185	541	0.2554	0.0018	0.0069
GINT_000100	0.000353839601981	0.000355911467023	0.0149919947447	0	801.666666667	0.32	197.333333333	0	0.00162162162162436	0	0.0141	254.5	744.5	0.0876	0.0013	0.0147
GINT_000101	0.000909873262237	0.000514800514801	-1.66706056196	0.36	1235.4	0.36	318.6	0.000291403593977659	0.00112994350282486	0.257892180670228	0.0144	395.9	1158.1	0.367	0.0033	0.0091
GINT_000102	0.000376449161213	0.000212992545261	-1.11173317656	0.18	748.3	0	190.7	0.000240545235867967	0	Inf	0	239.2	699.8	0.9605	0	0
GINT_000103	0.000269015039862	0.000270590224928	0.0149919947447	0.32	1067.73333333	0	246.266666667	0.000299700299701235	0	Inf	0.021	334.7	979.3	0.8597	0.0067	0.0078
GINT_000105	0.00060424916646	0.00034188034188	-1.11173317656	0.18	468.7	0	116.3	0.000384040964369533	0	Inf	0.0112	149	436	0.2647	0.0022	0.0083
GINT_000107	0.00783658063865	0.00775930324624	-0.0472045069896	7.18	1009.5	1.64	253.5	0.0071124318969787	0.00646942800788955	1.09939114992933	0.4077	321.8	941.2	1.7589	0.1527	0.0868
GINT_000110	0	0	None	0	484	0	116	0	0	NA	0.0096	152.9	447.1	99	0.0043	0
GINT_000111	0	0	None	0	251.333333333	0	63.6666666667	0	0	NA	0.0301	80.2	234.8	0.5414	0.0082	0.0152
GINT_000112	0.000601166262549	0.000850340136054	1.33722232031	0.48	937.933333333	0.42	238.066666667	0.00051176345156035	0.00176421170540218	0.290080521511836	0.0055	299.6	876.4	0.2707	0.0011	0.004
GINT_000113	0	0	None	0	330.666666667	0	77.3333333333	0	0	NA	0.0192	103.9	304.1	0.001	0	0.025
GINT_000114	0.000780321771256	0.000784890851116	0.0149919947447	0	365.333333333	0.32	87.6666666667	0	0.00365019011406705	0	0.0063	115.4	337.6	99	0.0028	0
GINT_000115	0	0	None	0	288.666666667	0	74.3333333333	0	0	NA	0	92.5	270.5	0.6986	0	0
GINT_000116	0.000304466634263	0.000172265288544	-1.11173317656	0.18	908.966666667	0	252.033333333	0.000198027063698633	0	Inf	0.0162	295.8	865.2	0.2915	0.0033	0.0115
GINT_000117	0	0	None	0	243.333333333	0	56.6666666667	0	0	NA	0.0094	76.4	223.6	99	0.0042	0
GINT_000120	0.000880961401568	0.00102457597785	0.625888321833	0.5	1282	0.98	323	0.000390015600624025	0.00303405572755418	0.128545958164857	0.0242	408.9	1196.1	0.0592	0.0016	0.027
GINT_000121	0.000516792050262	0.000666016894087	0.931581857715	0.32	1106.33333333	0.5	261.666666667	0.000289243748117774	0.00191082802547527	0.151370894848495	0.0154	348.5	1019.5	0.1253	0.0018	0.0147
GINT_000123	0	0	None	0	565	0	152	0	0	NA	0.0262	182.7	534.3	0.5789	0.0074	0.0127
GINT_000124	0.000829778784927	0.00130412102243	1.46363864356	0.5	343.333333333	0	82.6666666667	0.00145631067961306	0	Inf	0.0292	108.5	317.5	0.7708	0.009	0.0117
GINT_000125	0.000697210576684	0.00109577032654	1.46363864356	0.5	402.666666667	0	104.333333333	0.00124172185430361	0	Inf	0.0242	129.2	377.8	0.8299	0.0077	0.0092
GINT_000127	0.00104273086247	0.00104883644707	0.0149919947447	0.32	276	0	63	0.00115942028985507	0	Inf	0.0202	86.4	252.6	0.245	0.0038	0.0154
GINT_000128	0.00105675863193	0.0013785085534	1.16895516273	0.66	1071.16666667	1	266.833333333	0.000616150614592761	0.00374765771393348	0.164409522326963	0.0196	340.9	997.1	0.2639	0.0038	0.0145
GINT_000129	0.000357056325635	0.00020202020202	-1.40085080218	0.18	1606.66666667	0.18	373.333333333	0.000112033195020514	0.000482142857143288	0.232365145227526	0.0048	504.4	1475.6	0.4941	0.0013	0.0026
GINT_000130	0.000299818288701	0.000452360757704	1.3026779048	0.48	948.266666667	0	230.733333333	0.00050618672665899	0	Inf	0.0144	300.4	878.6	0.1742	0.0022	0.0125
GINT_000131	0.000329130132569	0.000496585971446	1.3026779048	0.48	853.666666667	0	220.333333333	0.000562280359234454	0	Inf	0.0134	273.6	800.4	0.001	0	0.0175
GINT_000132	0.000437211827309	0.000247371675943	-1.40085080218	0.18	1278.7	0.18	338.3	0.000140767967466959	0.000532072125332545	0.264565574411512	0.0133	411.9	1205.1	0.7059	0.004	0.0057
GINT_000133	0.0178528162818	0.0158373862078	-0.550092958772	12.02	709.5	0.68	181.5	0.0169415081042988	0.0037465564738292	4.5218878248974	0.4421	227	664	3.5228	0.1803	0.0512
GINT_000134	0	0	None	0	586.666666667	0	154.333333333	0	0	NA	0.0048	188.8	552.2	0.001	0	0.0062
GINT_000135	0	0	None	0	279	0	81	0	0	NA	0.0277	91.7	268.3	0.001	0	0.0361
GINT_000137	0.00105204095946	0.00122354497354	0.525941395125	0.74	536.633333333	0	135.366666667	0.00137896763774233	0	Inf	0	171.2	500.8	0.8238	0	0
GINT_000138	0.000592103454571	0.000335008375209	-1.11173317656	0	471.333333333	0.18	125.666666667	0	0.00143236074270177	0	0.0097	152.1	444.9	99	0.0043	0
GINT_000139	0.000801555016732	0.000755857898715	-0.183929414409	0.18	689.066666667	0.42	192.933333333	0.000261222910216592	0.00217691776088835	0.119996682883414	0.0143	224.7	657.3	0.2971	0.003	0.01
GINT_000140	0	0	None	0	723.666666667	0	167.333333333	0	0	NA	0.0063	227	664	99	0.0028	0
GINT_000141	0.000661958356515	0.00076987099459	0.525941395125	0	861	0.74	207	0	0.00357487922705314	0	0.0143	272.1	795.9	0.001	0	0.0186
GINT_000142	0.00088592922902	0.000501253132832	-1.11173317656	0.18	324	0	75	0.000555555555555556	0	Inf	0.0169	101.6	297.4	0.2473	0.0032	0.0129
GINT_000143	0.00063009939818	0.000990295107942	1.46363864356	0.5	437	0	124	0.0011441647597254	0	Inf	NA	NA	NA	NA	NA	NA
GINT_000144	0.000569220229274	0.000894614421184	1.46363864356	0.5	492.666666667	0	128.333333333	0.00101488497970161	0	Inf	0.0173	158.2	462.8	0.001	0	0.0226
GINT_000145	0.000331444690463	0.000343803719331	0.120300932534	0	1698	0.66	435	0	0.00151724137931034	0	0.019	543.4	1589.6	0.1347	0.0024	0.0178
GINT_000146	0	0	None	0	399	0	102	0	0	NA	0.0072	127.6	373.4	0.001	0	0.0094
GINT_000147	0.00038380647381	0.000217155266015	-1.11173317656	0.18	723.4	0	197.6	0.000248824993088195	0	Inf	0.0511	234.6	686.4	0.4332	0.0128	0.0295
GINT_000151	0.000657036733046	0.000798568084813	0.775011873709	0	1302.26666667	1.16	311.733333333	0	0.00372112917023495	0	0.0171	411.2	1202.8	0.1521	0.0024	0.0155
GINT_000152	0.000877446927891	0.00103230890465	0.747548394553	0.74	2248.33333333	1.88	571.666666667	0.000329132690882623	0.00328862973760741	0.100082015046813	0.0167	718.4	2101.6	0.1499	0.0023	0.0152
GINT_000164	0	0	None	0	815.666666667	0	213.333333333	0	0	NA	NA	NA	NA	NA	NA	NA
GINT_000165	0	0	None	0	653	0	160	0	0	NA	0.0081	207.1	605.9	0.2613	0.0016	0.006
GINT_000166	0	0	None	0	685.666666667	0	175.333333333	0	0	NA	0.0118	219.3	641.7	0.1366	0.0015	0.011
GINT_000167	0	0	None	0	194.333333333	0	48.6666666667	0	0	NA	0	80.2	234.8	0.683	0	0
GINT_000168	0.000462072891999	0.000610021786492	0.819795688532	0.42	610.333333333	0	154.666666667	0.000688148552703816	0	Inf	0.0343	194.9	570.1	0.2713	0.0068	0.025
GINT_000169	0.000470686767482	0.000503032993046	0.247250383388	0.6	1783.33333333	0.42	469.666666667	0.00033644859813147	0.000894251242014979	0.376234979974268	0.0212	574	1679	0.0754	0.0017	0.0228
GINT_000170	0	0	None	0	392.666666667	0	96.3333333333	0	0	NA	NA	NA	NA	NA	NA	NA
GINT_000171	0	0	None	0	440.666666667	0	114.333333333	0	0	NA	0.0129	141.4	413.6	0.001	0	0.0168
GINT_000172	0.000693109337998	0.000915032679739	0.819795688532	0	406	0.42	104	0	0.00403846153846154	0	0.0214	129.9	380.1	0.001	0	0.0279
GINT_000173	0.000209659408291	0.000210887043627	0.0149919947447	0.32	1365.33333333	0	320.666666667	0.000234375000000572	0	Inf	0.0235	429.5	1256.5	0.094	0.0023	0.0241
GINT_000174	0.000295309743007	0.000464123271141	1.46363864356	0	933	0.5	264	0	0.00189393939393939	0	0.0112	304.9	892.1	0.001	0	0.0146
GINT_000175	0.000835663740849	0.00129585850626	1.98132385158	0.98	1031.5	0.5	237.5	0.000950072709646146	0.00210526315789474	0.45128453708192	NA	NA	NA	NA	NA	NA
GINT_000176	0.000860062682187	0.00113544201135	0.819795688532	0	337.666666667	0.42	73.3333333333	0	0.00572727272727533	0	0.01	104.7	306.3	0.001	0	0.0131
GINT_000177	0	0	None	0	487.333333333	0	139.666666667	0	0	NA	0	159.7	467.3	0.4181	0	0
GINT_000178	0.00080337673268	0.000774410774411	-0.129722109698	0.6	1066.36666667	0.32	253.633333333	0.000562658247630388	0.00126166381916318	0.445965271480624	0.0167	336.3	983.7	0.0505	0.001	0.0191
GINT_000179	0.000822059912509	0.000947459086994	0.548828377857	0.18	1032.33333333	0.92	257.666666667	0.000174362286083869	0.00357050452780909	0.0488340750518136	0.0166	328.6	961.4	0.0533	0.001	0.0188
GINT_000180	0	0	None	0	681.666666667	0	161.333333333	0	0	NA	NA	NA	NA	NA	NA	NA
GINT_000181	0.00036763989847	0.000208008320333	-1.40085080218	0.18	1559.5	0.18	363.5	0.000115421609490221	0.000495185694635488	0.233087528053863	0.0174	489.9	1433.1	1.1326	0.006	0.0053
GINT_000182	0.000533161029229	0.000435729847495	-0.657483600019	0	1586.33333333	0.78	402.666666667	0	0.00193708609271363	0	0.0102	506.7	1482.3	0.1357	0.0013	0.0096
GINT_000183	0	0	None	0	688.666666667	0	172.333333333	0	0	NA	0.0109	219.3	641.7	0.5337	0.003	0.0056
GINT_000184	0.000835663740849	0.00073548726031	-0.431300104167	0.66	1016.33333333	0.18	252.666666667	0.000649393243688584	0.000712401055408031	0.91155570132703	0.0166	323.3	945.7	1.6138	0.0061	0.0038
GINT_000185	0.000314629071988	0.000336250803541	0.221711048181	0.5	1810.16666667	0.18	436.833333333	0.00027621765951519	0.000412056466997644	0.670339338508111	0.0135	572.4	1674.6	0.2065	0.0023	0.011
GINT_000186	0	0	None	0	414.666666667	0	101.333333333	0	0	NA	0.0146	131.5	384.5	0.001	0	0.019
GINT_000200	0.0012201185092	0.00123822046899	0.0628404017348	1.34	1610.73333333	0.92	417.266666667	0.000831919208643748	0.00220482505192347	0.37731755992068	0.0339	516.6	1511.4	0.5983	0.0097	0.0161
GINT_000201	0.000812610947998	0.00122605363985	1.3026779048	0	343.333333333	0.48	91.6666666667	0	0.00523636363636173	0	NA	NA	NA	NA	NA	NA
GINT_000202	0.000669480610566	0.000378787878788	-1.11173317656	0.18	416.333333333	0	111.666666667	0.000432345876701707	0	Inf	0.0187	134.5	393.5	0.141	0.0024	0.0173
GINT_000203	0	0	None	0	441.333333333	0	110.666666667	0	0	NA	0.0222	140.6	411.4	0.7997	0.007	0.0087
GINT_000204	0.000742929303024	0.000551118583905	-1.0352658771	0.82	1889.23333333	0.36	489.766666667	0.000434038498862738	0.000735043898454546	0.590493302203199	0.0121	606.1	1772.9	0.3451	0.0027	0.0079
GINT_000205	0	0	None	0	473.666666667	0	108.333333333	0	0	NA	0.0068	148.3	433.7	0.001	0	0.0089
GINT_000206	0.000973789979006	0.00106111621263	0.370991775197	2.08	1740.66666667	0	437.333333333	0.00119494446571966	0	Inf	0.0219	554.9	1623.1	0.3978	0.0053	0.0132
GINT_000208	0	0	None	0	1527.33333333	0	395.666666667	0	0	NA	NA	NA	NA	NA	NA	NA
GINT_000209	0.000965808093932	0.000546448087432	-1.11173317656	0	287	0.18	79	0	0.00227848101265823	0	0.0187	93.2	272.8	0.001	0	0.0244
GINT_000212	0.0163147274944	0.0224501424501	1.75569323836	7.7	311.466666667	0.18	78.5333333333	0.024721746575316	0.0022920203735154	10.7860064687814	0.7095	99.4	290.6	2.2604	0.2756	0.1219
GINT_000214	0.0031612547855	0.00321589882565	0.0774013326531	3.06	967.333333333	0.5	262.666666667	0.00316333563060068	0.00190355329948997	1.66180565127766	0.3453	313.3	916.7	1.9277	0.1312	0.0681
GINT_000215	0	0	None	0	699.666666667	0	194.333333333	0	0	NA	0.0147	227.7	666.3	0.0983	0.0015	0.0149
GINT_000216	0	0	None	0	703	0	197	0	0	NA	0.0286	229.3	670.7	0.1761	0.0044	0.0247
GINT_000217	0.000295309743007	0.000389863547758	0.819795688532	0.42	969.433333333	0	227.566666667	0.000433242787883105	0	Inf	0.0168	304.9	892.1	0.2504	0.0032	0.0127
GINT_000219	0.00109100543944	0.00128029263832	0.624222876474	1.12	780.4	0	191.6	0.00143516145566376	0	Inf	0.0238	247.6	724.4	99	0.0106	1e-04
GINT_000220	0.000162971766888	9.22083909636e-05	-1.11173317656	0.18	1727.33333333	0	441.666666667	0.000104206869934589	0	Inf	NA	NA	NA	NA	NA	NA
GINT_000221	0	0	None	0	635.666666667	0	162.333333333	0	0	NA	0.0218	203.3	594.7	0.0675	0.0016	0.0239
GINT_000223	0	0	None	0	378.666666667	0	98.3333333333	0	0	NA	0.0379	121.5	355.5	0.001	0	0.0495
GINT_000227	0	0	None	0	715.333333333	0	178.666666667	0	0	NA	0.0231	227.7	666.3	0.1315	0.0029	0.0218
GINT_000230	0	0	None	0	809	0	205	0	0	NA	0.0144	258.3	755.7	0.001	0	0.0188
GINT_000231	0.000889272358186	0.000894479385045	0.018890816886	0.64	626.666666667	0	168.333333333	0.00102127659574414	0	Inf	0.025	202.5	592.5	0.1411	0.0033	0.0231
GINT_000232	0	0	None	0	635	0	160	0	0	NA	NA	NA	NA	NA	NA	NA
GINT_000235	0.00159227820891	0.00192692692693	0.906750379347	2.24	1432.96666667	0.84	343.033333333	0.00156319058363404	0.00244874161889267	0.638364853022312	NA	NA	NA	NA	NA	NA
GINT_000236	0.000822538132354	0.000736862516967	-0.399904599865	0.82	1374.6	0.32	344.4	0.000596537174450749	0.000929152148664344	0.642023134002619	0.0309	437.9	1281.1	0.6383	0.009	0.0141
GINT_000237	0.0006985884632	0.000585565802957	-0.669312551031	1	2422.5	0.6	613.5	0.000412796697626419	0.00097799511002445	0.422084623323013	0.0071	773.4	2262.6	0.6763	0.0021	0.0031
GINT_000239	0.000271494441151	0.000358422939068	0.819795688532	0.42	1036.33333333	0	265.666666667	0.000405275008042474	0	Inf	0.0122	331.7	970.3	0.4122	0.003	0.0072
GINT_000240	0.000957955995607	0.00126467931346	0.819795688532	0.42	295.333333333	0	73.6666666667	0.00142212189616413	0	Inf	0	94	275	0.001	0	0
GINT_000241	0	0	None	0	292.333333333	0	76.6666666667	0	0	NA	0	94	275	0.001	0	0
GINT_000242	0	0	None	0	308.333333333	0	75.6666666667	0	0	NA	0	97.8	286.2	0.2235	0	0
GINT_000244	0.000420816383785	0.00042328042328	0.0149919947447	0	681	0.32	159	0	0.0020125786163522	0	0.022	214	626	0.0621	0.0015	0.0244
GINT_000245	0.000615292884907	0.000657576636689	0.221711048181	0.18	922.933333333	0.5	226.066666667	0.000195030338052656	0.00221173695074873	0.0881797168450044	0.0197	292.7	856.3	0.001	0	0.0257
GINT_000246	0.000482904046966	0.000485731633273	0.0149919947447	0.32	574.333333333	0	157.666666667	0.000557167730702587	0	Inf	NA	NA	NA	NA	NA	NA
GINT_000247	0.000595093876059	0.000785634118967	0.819795688532	0	472.666666667	0.42	121.333333333	0	0.00346153846154797	0	NA	NA	NA	NA	NA	NA
GINT_000248	0.000332849117118	0.000188323917137	-1.11173317656	0.18	843.933333333	0	218.066666667	0.000213286989493725	0	Inf	0.0156	270.5	791.5	0.1827	0.0024	0.0133
GINT_000249	0	0	None	0	832.333333333	0	238.666666667	0	0	NA	0.0207	272.8	798.2	0.2279	0.0037	0.0162
GINT_000250	0	0	None	0	867.333333333	0	209.666666667	0	0	NA	0.0203	274.4	802.6	0.0509	0.0012	0.0231
GINT_000251	0	0	None	0	316.666666667	0	85.3333333333	0	0	NA	0.0247	102.4	299.6	0.1417	0.0032	0.0229
GINT_000252	0.000689056067016	0.000638943036604	-0.279223079665	1.18	1633.86666667	0	418.133333333	0.000722213154886726	0	Inf	0.0179	522.8	1529.2	0.1547	0.0025	0.0162
GINT_000253	0.000313791178321	0.000177541056369	-1.40085080218	0	1807.66666667	0.36	445.333333333	0	0.000808383233533539	0	0.0108	574	1679	0.1054	0.0011	0.0108
GINT_000254	0	0	None	0	766.666666667	0	226.333333333	0	0	NA	0.0062	253	740	0.3155	0.0013	0.0042
GINT_000255	0.000998547351353	0.00156936597615	1.46363864356	0.5	283.833333333	0	70.1666666667	0.00176159718144658	0	Inf	0.0164	90.2	263.8	99	0.0073	1e-04
GINT_000256	0	0	None	0	839.333333333	0	225.666666667	0	0	NA	0.0153	271.3	793.7	0.1916	0.0025	0.0128
GINT_000257	0.000363668479814	0.000571559213535	1.46363864356	0	778.333333333	0.5	193.666666667	0	0.00258175559379934	0	0.0212	247.6	724.4	0.1325	0.0027	0.02
GINT_000258	0.00028188657287	0.000283537125642	0.0149919947447	0.32	1005.53333333	0	248.466666667	0.000318239077107731	0	Inf	0.0105	319.5	934.5	0.2639	0.002	0.0077
GINT_000260	0.00101869095786	0.00117408474757	0.548828377857	0.68	826.566666667	0.42	214.433333333	0.000822680162922602	0.00195865070729358	0.420023927624831	0.0056	265.2	775.8	99	0.0025	0
GINT_000261	0	0	None	0	1402	0	344	0	0	NA	0.0054	444.8	1301.2	0.5251	0.0015	0.0028
GINT_000262	0.000283924307132	0.000374832663989	0.819795688532	0.42	996.8	0	248.2	0.000421348314606742	0	Inf	0.0142	317.2	927.8	0.0659	0.001	0.0156
GINT_000263	0	0	None	0	352.333333333	0	91.6666666667	0	0	NA	0	113.1	330.9	0.001	0	0
GINT_000264	0	0	None	0	906	0	237	0	0	NA	0.0144	291.2	851.8	0.1847	0.0023	0.0122
GINT_000265	0.000770121486665	0.00079883805374	0.143162241034	0.5	1468.6	0.82	367.4	0.000340460302328748	0.00223189983669026	0.152542823262905	0.0143	467.7	1368.3	0.2668	0.0028	0.0105
GINT_000266	0	0	None	0	364.333333333	0	88.6666666667	0	0	NA	NA	NA	NA	NA	NA	NA
GINT_000269	0.000111685864891	6.31911532385e-05	-1.11173317656	0.18	2501.63333333	0	663.366666667	7.19529907128302e-05	0	Inf	0.0131	806.3	2358.7	0.0254	4e-04	0.016
GINT_000270	0.000820152580926	0.000627309444015	-0.972734646181	0.68	2064.03333333	0.78	521.966666667	0.000329452043733676	0.00149434829810237	0.22046536550551	0.0093	658.8	1927.2	0.108	0.001	0.0092
GINT_000271	0	0	None	0	860	0	226	0	0	NA	0.025	276.7	809.3	0.0931	0.0024	0.0257
GINT_000272	0.000446320407044	0.000252525252525	-1.11173317656	0.18	635.266666667	0	156.733333333	0.000283345576660571	0	Inf	0.0141	201.8	590.2	0.001	0	0.0184
GINT_000273	0.000318455641783	0.00018018018018	-1.11173317656	0	879	0.18	231	0	0.000779220779220779	0	0.0142	282.8	827.2	0.4179	0.0035	0.0084
