afce3c9656f9a1528b30c2c23517fc28-contig_1-155100-156602--	UPI00131D451A	67.6	500	162	0	1	500	1	500	2.27e-153	455
056bfb4a229f61815f71c39af2363c27-contig_1-156711-158216--	UPI00131D451A	63.1	499	184	0	1	499	1	499	1.52e-135	409
2cee3cc40198230cdc19937cbf8a367a-contig_1-158376-158702--	A0A369KSG7	98.1	108	2	0	1	108	1	108	3.11e-66	203
99ae5375f6a393b35f80c921e45a922e-contig_1-158708-159061--	A0A369KV26	98.3	117	2	0	1	117	1	117	3.77e-78	234
9243dc0e798af05b8c8a60759ce2e2c9-contig_1-159278-160015--	A0A6N6VV63	62.0	242	92	0	4	245	5	246	7.61e-108	319
cb30ec63f0f6fe7556d95656e037dcfa-contig_1-163522-171876-+	A0A369L1B2	97.2	2787	74	2	1	2784	1	2785	0.0	5350
c0352c0f5f9d16dc6ed53704b21548d8-contig_1-176706-177518-+	A0A369KUJ6	99.6	270	1	0	1	270	1	270	5.56e-189	526
f79f3abf9abd0c4e9433ba1fc61974a2-contig_1-177534-179984--	A0A369KRL6	99.0	816	8	0	1	816	1	816	0.0	1650
7fb3f7ef942bbd2e7b8b44223596b3a1-contig_1-180862-181590--	A0A369KRH1	99.2	242	2	0	1	242	1	242	7.00e-169	473
c01dbfebd31b46e89e9a6ae339d03d54-contig_1-181639-183990-+	A0A369KU42	99.9	783	1	0	1	783	1	783	0.0	1474
e38a504769f1197c303730ac742c9b09-contig_1-184019-185404-+	A0A369KWS6	99.1	461	4	0	1	461	1	461	2.72e-306	839
30930e7672ee2374f884346384f99263-contig_1-187434-188537--	A0A369KX36	99.7	367	1	0	1	367	1	367	2.37e-241	667
3a40d895af7f423606df7cb06d866b1a-contig_1-188888-189115--	A0A369KZW6	98.7	75	1	0	1	75	1	75	1.97e-47	153
254a5b5e8bcfff5a81c1861cbdf14ced-contig_1-189236-190192--	A0A369KZU9	99.7	318	1	0	1	318	1	318	9.40e-246	674
bd223559a3bf6259c99a1ca520fdf338-contig_1-190576-191667-+	A0A369KUI6	99.2	364	2	1	1	363	1	364	1.98e-270	740
6aa43a0e3d2e016f436662e660d7d9c2-contig_1-191979-193277-+	A0A369KRK5	98.6	432	6	0	1	432	1	432	1.92e-314	857
1cfae4d8e5a3c50582d629811ad2177a-contig_1-193321-194583-+	A0A369KV82	99.3	420	3	0	1	420	1	420	7.25e-313	852
9b853e0e5a5687e102ad351fa6abadae-contig_1-196354-197952--	A0A369KWR6	99.4	532	3	0	1	532	1	532	0.0	1026
55c9cc3b86f5c655e0fc771a675fba79-contig_1-197985-199997--	A0A369L196	99.4	670	4	0	1	670	1	670	0.0	1299
c9f28e6368a61db22702f18b7b7b4982-contig_1-200008-200868--	A0A369KX26	99.3	286	2	0	1	286	1	286	1.49e-201	560
d7d57c656efbf422230261d22e507df3-contig_1-203547-203918--	A0A369KV74	100	123	0	0	1	123	29	151	1.38e-14	74.3
21673a5a9cef46d15a5c92686af743ad-contig_1-204170-205066-+	A0A369KRE9	99.3	298	2	0	1	298	69	366	1.09e-214	597
bd87e987e0fbfbd9530b7073a093da45-contig_1-206428-207456-+	A0A369KWQ7	99.7	342	1	0	1	342	1	342	1.51e-245	676
5a5465219e074be18ddf0f8c01da0484-contig_1-207850-208926-+	UPI0011AFB273	67.0	318	100	4	15	328	1	317	7.44e-141	411
f09e97aa177146cab550bd1a79dbaa33-contig_1-210552-211505-+	A0A369KX16	99.4	317	2	0	1	317	1	317	7.30e-229	631
322cccb936db8e56a6199f28efad7ca1-contig_1-211579-212745--	A0A1L4CYI5	92.5	388	29	0	1	388	1	388	9.29e-261	718
a7ea28b4773275a6033694f937a0217e-contig_1-213510-214991--	A0A369L0W0	95.7	493	21	0	1	493	1	493	9.74e-307	843
57676b04b75ee71eb629bb91d1e6358d-contig_1-215221-216645--	A0A369KW90	99.6	474	2	0	1	474	1	474	0.0	930
7bc38af0321a5145f2e49e73c3b333f4-contig_1-217516-218409-+	A0A369KTI2	95.1	246	12	0	52	297	1	246	4.72e-164	464
c0d14ca8b40d4c5a2c9e86d263eeb3ad-contig_1-218788-219381-+	A0A369KTJ9	99.0	197	2	0	1	197	1	197	3.56e-142	402
e8ff63d7755ad5cfa63abce297e6c9a3-contig_1-219442-220698-+	A0A369KQY6	98.3	418	7	0	1	418	5	422	6.53e-300	820
eb68c29bbe9030a04456006bca80bd08-contig_1-220887-223160--	A0A369KUQ6	99.9	757	1	0	1	757	1	757	0.0	1503
d516374a6994d459385363b5cec685fb-contig_1-223663-225753--	A0A369KR35	98.7	696	9	0	1	696	6	701	0.0	1328
4946dec691b72d73c920876d88255770-contig_1-227993-229102-+	A0A369KZD7	99.5	369	2	0	1	369	1	369	5.42e-264	724
ad8752551fd40a4d2f19dddc6ec9bc2d-contig_1-229739-232633--	A0A369L0W8	99.3	964	7	0	1	964	1	964	0.0	1914
06094208bc6eda292511aa25fb8bbd35-contig_1-232630-234852--	A0A369KWA0	99.5	740	4	0	1	740	1	740	0.0	1427
fbbfc2ea6701b2812c86f91d3301fe22-contig_1-234957-235778-+	A0A369KTL0	99.6	273	1	0	1	273	1	273	2.30e-203	563
e46d594954818b060b791a32b22b3d1e-contig_1-240026-241594-+	A0A369KR44	99.8	516	1	0	7	522	1	516	0.0	1017
dac2a90f0de72270a0773824c94b5c41-contig_1-241598-242131--	A0A369KU25	99.4	177	1	0	1	177	1	177	1.00e-120	346
e266d477da922783a22b8d764afa2c4a-contig_1-242690-242995--	A0A369KR22	99.0	101	1	0	1	101	1	101	9.58e-69	209
beedafe1901fcba5371a9a5922d4b874-contig_1-246125-246625--	A0A369KU53	98.8	166	2	0	1	166	1	166	4.67e-116	333
6f8bd4b87d72a57664354ee656446a4c-contig_1-246784-248373-+	A0A369KZG9	99.6	531	0	1	1	529	1	531	0.0	1034
185d360d597c106507e614fa1e696fef-contig_1-248380-249390--	A0A369KZH5	99.1	336	3	0	1	336	1	336	1.65e-230	637
054bf3a21b331ccbeeb25686fb567cb7-contig_1-252783-254105--	A0A369L101	99.8	440	1	0	1	440	1	440	0.0	869
347bb7962600c6ef0fc0e9519824f567-contig_1-255120-259319-+	A0A369KTQ4	99.6	1399	6	0	1	1399	1	1399	0.0	2648
334846af678cde1bbbf3c51c30d63559-contig_1-259306-262443-+	A0A369KR32	99.7	1045	3	0	1	1045	1	1045	0.0	2025
7544f1f1bb39fe4e21ae9f141d3e6f2b-contig_1-264300-266318-+	A0A369KU61	99.1	672	6	0	1	672	1	672	0.0	1296
bbd7c515f217a2664f56c280f932a35f-contig_1-266810-269935-+	A0A369KZH7	99.8	1041	2	0	1	1041	16	1056	0.0	1998
7c3ac2a448dcf1dcd86c97317c73f984-contig_1-269932-271059-+	A0A369KZI5	99.5	375	2	0	1	375	1	375	4.67e-268	735
6b3d57ec26f8020ccb3aa2bc6965005f-contig_1-273328-274773-+	A0A369KQX2	98.8	481	6	0	1	481	38	518	0.0	967
43a3b8a2840afcbf65ab08be808d51e3-contig_1-274778-275323-+	A0A369KUH5	99.4	181	1	0	1	181	16	196	1.89e-119	344
cfb7b203cfa17ba85778c851e69b3007-contig_1-275328-276464-+	A0A369KQQ7	99.5	378	2	0	1	378	6	383	6.66e-273	748
8b84aae5e175d450ac3d2ca0532ed549-contig_1-276457-278529-+	A0A369KTC2	99.4	690	4	0	1	690	1	690	0.0	1380
da96cd68628d92267e9c33584e34ea88-contig_1-278516-280057-+	A0A369KW20	99.4	513	3	0	1	513	7	519	0.0	1018
ecdf60f133ba6c46ca6fb3b5f0d82e54-contig_1-280094-281029-+	A0A369L0N3	99.7	311	1	0	1	311	1	311	4.08e-232	639
cee77af5a3ebc6aca303e81bbb6e760f-contig_1-281056-282825-+	A0A369KZ53	99.4	488	3	0	102	589	3	490	0.0	910
55d9fc884177b05f0503d07ff0a3c387-contig_1-283945-284334--	A0A369KTT0	97.7	129	3	0	1	129	1	129	6.23e-85	252
fbe22b3cf718279b6685e856e90eed55-contig_1-288834-289037-+	A0A2U2MWK6	57.6	66	28	0	1	66	1	66	3.36e-22	89.0
8ab3b5df6e597c463c84028e426e5ba4-contig_1-289198-290637-+	A0A369KW10	99.4	479	3	0	1	479	1	479	0.0	877
cb9ba22482132a0f2bcd0c6aa2e4a9a5-contig_1-290634-293756-+	A0A369L0M4	99.7	1040	3	0	1	1040	1	1040	0.0	1909
3bb92eae6b1f7b55ff509274cd972054-contig_1-294211-294504-+	A0A369KWB7	91.3	80	7	0	1	80	1	80	1.06e-42	142
b678ea4b79662c4ad218e6f5e5eed7ba-contig_1-294538-295197--	A0A369KZ45	99.1	219	2	0	1	219	1	219	1.53e-147	417
ff3d37332de0565e8f12dcb08762a547-contig_1-295418-297445-+	A0A369KZ36	97.9	675	14	0	1	675	32	706	0.0	1332
a67c631e64ec5a0f21239bd177558427-contig_1-297574-298740-+	A0A369KTR9	99.0	388	4	0	1	388	1	388	1.43e-280	768
bfe7344efc3409db605c4119231ef20b-contig_1-300907-301698-+	A0A369KZR4	99.6	263	1	0	1	263	1	263	5.82e-192	533
419df998b0f20c1a46eea98b2d30ea00-contig_1-301699-303162-+	A0A2H0WF58	66.5	487	163	0	1	487	1	487	1.15e-239	673
4bed039f873d124a1e70d7c843833fc7-contig_1-303162-305633-+	A0A369KYR2	97.3	817	22	0	7	823	5	821	0.0	1583
823674fe6b998dd819a8861b855cdd4d-contig_1-305733-306926-+	A0A369KVY8	99.7	397	1	0	1	397	1	397	4.51e-208	585
ad75d64b40ecbc5add63152ae9f5844e-contig_1-307664-308137--	A0A369KVM2	99.4	157	1	0	1	157	25	181	2.03e-102	299
1c272355e0a175224e5e0ecce420ceab-contig_1-309042-309911-+	A0A369KQB5	99.7	289	1	0	1	289	13	301	1.58e-205	570
9dbea053a6a16a1fdaa9b55d634a70ba-contig_1-310087-310809-+	A0A369KU27	97.1	240	7	0	1	240	1	240	8.52e-169	473
9cb5d5ebfee918953bdf34b412b0d25b-contig_1-310806-313868--	A0A369KQH1	98.8	1020	12	0	1	1020	1	1020	0.0	1972
e5ce746a974e74da43aa1b62f0cdb104-contig_1-313902-315248--	A0A511QMV1	51.9	412	196	2	6	416	17	427	1.16e-145	431
9b85ba1c295fa518c30578c173026ffe-contig_1-315252-316847--	A0A369KTE5	96.8	527	17	0	1	527	1	527	0.0	1011
40b76159f268fccb8be3092716589142-contig_1-317056-317763--	A0A369KYR6	97.0	203	6	0	33	235	1	203	1.36e-130	375
585294529482265cf21123bc43d96b9c-contig_1-318008-318880-+	A0A369KYS1	95.2	290	14	0	1	290	1	290	5.20e-204	566
c3655439f55c2643027e8c80d6f6799a-contig_1-318942-319682--	A0A369KVZ6	99.6	246	1	0	1	246	1	246	3.88e-168	472
66c34a1b83ee2e892853c79836529a79-contig_1-322339-322740--	A0A1M3IMI0	61.7	133	51	0	1	133	1	133	1.26e-54	176
90c819aea9d88324b3dda189907b86d3-contig_1-325789-326400-+	A0A369KNI6	99.5	203	1	0	1	203	1	203	3.13e-139	395
3bfdde606c268ecd1d1ec4d716afecf7-contig_1-326432-329215-+	A0A369KKF7	99.7	927	3	0	1	927	1	927	0.0	1814
ad636bc249c2afdf03c6c8e60044dc2b-contig_1-329489-330076--	A0A317CFL5	52.2	186	87	1	9	192	6	191	1.03e-61	198
fdb0060bde4af74b3966bf149af15519-contig_1-331313-331762-+	A0A369KT78	99.3	149	1	0	1	149	1	149	3.68e-107	310
842dc110127720af4788b4217614d90b-contig_1-331767-332141--	A0A369KQK7	100	124	0	0	1	124	8	131	1.89e-76	230
0cd1d6920de9b6a35f33a0c3fec09e48-contig_1-332312-333523-+	A0A369KUC9	99.8	403	1	0	1	403	1	403	5.32e-295	806
1101c48b78d7fbbf5431aeb4212b1475-contig_1-333491-333913--	A0A369KQS6	99.3	140	1	0	1	140	1	140	1.48e-95	280
f6c2e4d91c44091d1c68070c5ec0283e-contig_1-333925-334752--	A0A369KTP5	99.3	275	2	0	1	275	1	275	1.54e-193	538
a60dab5b48c63a6a5477b9d1254af7e9-contig_1-335097-335750-+	A0A369KZ08	99.1	217	2	0	1	217	39	255	2.44e-145	413
90593423c72e7a0fa5eb31a215585462-contig_1-337802-338599-+	A0A369KW88	99.2	265	2	0	1	265	1	265	1.21e-185	518
c00ed5e5966dbf952c328a12abdf3017-contig_1-338617-339807--	A0A369L0K1	98.2	396	7	0	1	396	1	396	4.06e-259	714
7b06b2034a4d1996b5438d16f5de5d93-contig_1-340030-340893--	A0A369KVY1	98.3	287	5	0	1	287	1	287	3.79e-200	556
509763d516fb22d2ea7915262cf82acb-contig_1-341096-343375-+	A0A369KT86	98.4	759	12	0	1	759	1	759	0.0	1488
2d7c65e1f300b99ea85aab7f64acd66e-contig_1-343425-347603-+	A0A369KQM0	97.9	1392	29	0	1	1392	1	1392	0.0	2637
f608a21d9b8fe506b9ef705e150cce93-contig_1-347666-354898-+	A0A6N6VSZ0	55.0	2367	980	21	17	2352	23	2336	0.0	2477
766ba81dd920c230d53829982ff8fe24-contig_1-355029-355784-+	A0A369KMG2	95.6	251	11	0	1	251	1	251	2.98e-179	500
7543a5a1731ca06c03f95d9708c151b3-contig_1-358127-358975-+	A0A369KUA1	98.9	282	3	0	1	282	1	282	1.43e-197	549
65b074975969bce62409787089228d8f-contig_1-359035-360141--	A0A369KP48	99.2	368	3	0	1	368	1	368	2.55e-257	707
619be19ee9d3b5dd55896cc00c9b0313-contig_1-360151-361008--	A0A369KL28	99.3	285	2	0	1	285	1	285	2.06e-171	483
ecc85d846f7b396808abe6816e799b25-contig_1-361152-362003--	A0A369KPN4	98.6	283	4	0	1	283	1	283	1.25e-187	524
31e94a737202703bcd66817c51dea251-contig_1-362003-362743--	A0A369KL20	99.6	246	1	0	1	246	1	246	2.24e-167	470
31aac145b9cd2702e7175251e203f106-contig_1-363386-364207--	A0A369KR50	99.6	273	1	0	1	273	1	273	4.46e-201	557
45a58081b3fb5e42487a316bd085dab8-contig_1-365844-366569--	A0A369KP39	99.6	241	1	0	1	241	1	241	2.35e-171	479
175d8ba2e705058e5dd02e77193a457a-contig_1-366571-367302--	A0A369KL14	99.2	243	2	0	1	243	1	243	7.46e-160	451
f002ef201801d6b250122c629a1d7232-contig_1-367302-367979--	A0A369KPM4	99.6	225	1	0	1	225	1	225	2.55e-158	445
bd00d4744914c5b3f2ab476d89096add-contig_1-367985-368671--	A0A369KL10	99.1	228	2	0	1	228	1	228	1.03e-154	436
e9b10ddcd08f5f78984aae47587e5f80-contig_1-368677-370173--	A0A369KN89	99.8	498	1	0	1	498	1	498	0.0	955
52ea5136623a923503f5e264827930cc-contig_1-371343-372032-+	A0A369KVX2	99.6	229	1	0	1	229	1	229	1.58e-154	436
e84c1a5a8c2d61dc8371944bd9cf506b-contig_1-374993-375979--	A0A369KU80	99.7	328	1	0	1	328	1	328	3.67e-239	658
174f498b6da5f56bbcb53288c0881486-contig_1-376372-377013-+	A0A369KL05	99.5	212	1	0	1	212	1	212	9.33e-155	435
be82d935776561b2bdec55d4e3af02c2-contig_1-381192-382157-+	A0A369KR25	99.7	321	1	0	1	321	1	321	1.37e-235	649
9471cfab1778af02a39ad1efe01fbe96-contig_1-383781-384020-+	UPI00072FAD10	73.3	75	20	0	1	75	1	75	3.34e-29	107
352f645283cc3399e70c3891b1cde278-contig_1-386639-386959-+	F5LB77	64.4	104	37	0	3	106	6	109	2.46e-33	120
81ce9a88d5cc46615084cd124d06adf1-contig_1-387767-389188-+	A0A369KW62	99.8	473	1	0	1	473	1	473	0.0	905
551d57c5601f031956562f7f1278a48d-contig_1-389190-390470--	A0A369KTH2	99.8	426	1	0	1	426	6	431	9.55e-295	807
c97b90aff07b6278b4d7ccc014980081-contig_1-390503-392677--	A0A369KQV6	99.3	724	5	0	1	724	24	747	0.0	1430
