# Location	% GC	% AT	% AG	% CT	% GT	% AC
65000	28	72	45	55	50.4	49.6
65500	34.1	65.9	47.1	52.9	47.8	52.2
66000	36.4	63.6	49	51	50.2	49.8
66500	35.9	64.1	55.8	44.2	46.7	53.3
67000	32.7	67.3	50.1	49.9	48.4	51.6
67500	31.6	68.4	39.3	60.7	58.5	41.5
68000	32.4	67.6	41.4	58.6	60.6	39.4
68500	31.5	68.5	43.4	56.6	57.5	42.5
69000	31	69	44.6	55.4	55.2	44.8
69500	30.1	69.9	41.6	58.4	58.3	41.7
70000	29.3	70.7	40.1	59.9	61.4	38.6
70500	30	70	41.7	58.3	61.1	38.9
71000	29.3	70.7	40.9	59.1	62	38
71500	31	69	43	57	59.8	40.2
72000	32.2	67.8	53.1	46.9	48.7	51.3
72500	31.4	68.6	59.6	40.4	41.4	58.6
73000	28.1	71.9	55.9	44.1	44	56
73500	25.7	74.3	56.9	43.1	40.8	59.2
74000	25.9	74.1	46.7	53.3	44.2	55.8
74500	29.2	70.8	37.2	62.8	54.6	45.4
75000	31.1	68.9	37.3	62.7	59.8	40.2
75500	31.1	68.9	36	64	56.9	43.1
76000	32.4	67.6	37.3	62.7	52.1	47.9
76500	30.3	69.7	37.3	62.7	55.8	44.2
77000	27.7	72.3	43.2	56.8	57.1	42.9
77500	29.4	70.6	51.5	48.5	49.3	50.7
78000	31.5	68.5	60.1	39.9	41.2	58.8
78500	32	68	56.9	43.1	44.3	55.7
79000	28.4	71.6	48.5	51.5	50.7	49.3
79500	24.8	75.2	45	55	55.8	44.2
80000	26.2	73.8	43.2	56.8	57.6	42.4
80500	26.8	73.2	44.6	55.4	56.6	43.4
81000	26.2	73.8	49.4	50.6	53	47
81500	28.1	71.9	51.4	48.6	49.9	50.1
82000	30.3	69.7	44.7	55.3	52.8	47.2
82500	26	74	41.5	58.5	55.1	44.9
83000	26.4	73.6	54.4	45.6	47.2	52.8
83500	33.3	66.7	67.7	32.3	44.2	55.8
84000	33.4	66.6	64.2	35.8	47.8	52.2
84500	33.1	66.9	56.5	43.5	46.8	53.2
85000	34.9	65.1	54.9	45.1	47.2	52.8
85500	34	66	58.8	41.2	45.6	54.4
86000	34.4	65.6	59.7	40.3	44.5	55.5
86500	35.6	64.4	58.6	41.4	45.8	54.2
87000	36.8	63.2	59.6	40.4	44.2	55.8
87500	36.9	63.1	61.1	38.9	42.2	57.8
88000	34.4	65.6	60.8	39.2	43.4	56.6
88500	31.6	68.4	48.6	51.4	50.8	49.2
89000	32.7	67.3	41.8	58.2	53.7	46.3
89500	31.1	68.9	44.5	55.5	51.8	48.2
90000	28.6	71.4	42.1	57.9	54.3	45.7
90500	31.6	68.4	39.4	60.6	54.8	45.2
91000	33.9	66.1	39.9	60.1	52.4	47.6
91500	31.8	68.2	46.9	53.1	50.5	49.5
92000	31.3	68.7	51	49	48.1	51.9
92500	29.3	70.7	51.9	48.1	45	55
93000	25	75	52	48	45.8	54.2
93500	26.7	73.3	54	46	47.3	52.7
94000	30	70	57.6	42.4	43.6	56.4
94500	28.6	71.4	56.7	43.3	42.5	57.5
95000	25.4	74.6	57.3	42.7	44.5	55.5
95500	24.4	75.6	57.7	42.3	46.1	53.9
96000	25	75	57.6	42.4	45	55
96500	26.1	73.9	56.5	43.5	44	56
97000	28.4	71.6	53.9	46.1	46.5	53.5
97500	33.3	66.7	49.6	50.4	50.1	49.9
98000	29.5	70.5	46.2	53.8	54.1	45.9
98500	29.1	70.9	54	46	51.5	48.5
99000	33.1	66.9	56.7	43.3	48	52
99500	30.5	69.5	51.9	48.1	51	49
100000	28.5	71.5	55	45	48.5	51.5
100500	28	72	57.7	42.3	43.1	56.9
101000	33.2	66.8	55	45	47	53
101500	34.7	65.3	57.4	42.6	43.7	56.3
102000	32.9	67.1	59.9	40.1	41.6	58.4
102500	32.7	67.3	59.8	40.2	44.9	55.1
103000	31	69	61.9	38.1	42.3	57.7
103500	28.4	71.6	61.2	38.8	39.6	60.4
104000	26.7	73.3	59.1	40.9	40.2	59.8
104500	26.8	73.2	58.4	41.6	44.4	55.6
105000	27.3	72.7	58.4	41.6	46.1	53.9
105500	28.7	71.3	53.4	46.6	47.7	52.3
106000	31.6	68.4	48.2	51.8	49	51
106500	29.7	70.3	52.1	47.9	47.2	52.8
107000	25.2	74.8	56.9	43.1	44.9	55.1
107500	26.2	73.8	53.4	46.6	46.8	53.2
108000	27.7	72.3	51.8	48.2	49.7	50.3
108500	29.5	70.5	53.3	46.7	49.4	50.6
109000	30.3	69.7	53.9	46.1	47.2	52.8
109500	30.7	69.3	48.5	51.5	49.6	50.4
110000	34.2	65.8	45.6	54.4	52.4	47.6
110500	37.6	62.4	47.4	52.6	49.4	50.6
111000	33.9	66.1	49.9	50.1	47.6	52.4
111500	28.2	71.8	50.9	49.1	49.9	50.1
112000	27.9	72.1	50.3	49.7	50.8	49.2
112500	31.9	68.1	50.4	49.6	48.3	51.7
113000	33.2	66.8	44.4	55.6	50.2	49.8
113500	30	70	39.3	60.7	56.5	43.5
114000	29.8	70.2	43.8	56.2	55	45
114500	32.2	67.8	43	57	52.2	47.8
115000	31.6	68.4	38.3	61.7	56.3	43.7
115500	29.2	70.8	42.6	57.4	56.6	43.4
116000	26.3	73.7	49.7	50.3	52.6	47.4
116500	24.7	75.3	53	47	49.5	50.5
117000	24.2	75.8	50.2	49.8	48.4	51.6
117500	25.7	74.3	58.3	41.7	42.6	57.4
118000	27.1	72.9	59	41	45.1	54.9
118500	30.9	69.1	49.6	50.4	51.3	48.7
119000	31.7	68.3	46.2	53.8	49.9	50.1
119500	28.5	71.5	50.7	49.3	47.6	52.4
120000	29	71	59.2	40.8	44.6	55.4
120500	26.9	73.1	60.8	39.2	43.1	56.9
121000	26.3	73.7	60.4	39.6	39.9	60.1
121500	26.6	73.4	58.6	41.4	41.8	58.2
122000	25.7	74.3	51	49	50.9	49.1
122500	28.5	71.5	44.4	55.6	57.3	42.7
123000	33.5	66.5	42.8	57.2	57.9	42.1
123500	34.6	65.4	42.2	57.8	57.2	42.8
124000	33.2	66.8	43.8	56.2	58.2	41.8
124500	30.6	69.4	43.1	56.9	60.1	39.9
125000	29.6	70.4	41.3	58.7	61.9	38.1
125500	34.1	65.9	42.7	57.3	61.6	38.4
126000	31.3	68.7	48.4	51.6	55.5	44.5
126500	23	77	47.9	52.1	53.7	46.3
127000	24.5	75.5	40.1	59.9	58.4	41.6
127500	28.4	71.6	45	55	52.6	47.4
128000	29.7	70.3	55.2	44.8	47.7	52.3
128500	27.7	72.3	55.9	44.1	48.8	51.2
129000	31.1	68.9	52.3	47.7	48.6	51.4
129500	33.3	66.7	52.5	47.5	50.6	49.4
130000	30.4	69.6	57.2	42.8	50.8	49.2
130500	27.4	72.6	54.7	45.3	49.5	50.5
131000	25.6	74.4	45.1	54.9	51.3	48.7
131500	27.2	72.8	40.4	59.6	53.8	46.2
132000	27	73	42	58	56.4	43.6
132500	26.7	73.3	41.5	58.5	60.2	39.8
133000	28.7	71.3	38.4	61.6	60.1	39.9
133500	31.2	68.8	38.1	61.9	57.5	42.5
134000	32.6	67.4	39.6	60.4	55.6	44.4
134500	33.7	66.3	40.4	59.6	59.1	40.9
135000	35.1	64.9	43.4	56.6	55.7	44.3
135500	32.9	67.1	44.6	55.4	52.1	47.9
136000	27.4	72.6	42.5	57.5	56.7	43.3
136500	28.4	71.6	46.2	53.8	51.6	48.4
137000	30.9	69.1	47.3	52.7	49.2	50.8
137500	32.6	67.4	43.2	56.8	51.8	48.2
138000	28.8	71.2	47.5	52.5	47.7	52.3
138500	30.7	69.3	53.3	46.7	45.2	54.8
139000	33.1	66.9	49.6	50.4	50.7	49.3
139500	26.8	73.2	45.1	54.9	55.9	44.1
140000	25.8	74.2	43.4	56.6	55.8	44.2
140500	25.3	74.7	43.5	56.5	53.4	46.6
141000	25.2	74.8	42.9	57.1	53.9	46.1
141500	25.6	74.4	42	58	56.4	43.6
142000	28.9	71.1	42.4	57.6	57.7	42.3
142500	29.5	70.5	43	57	55.3	44.7
143000	26.8	73.2	47.5	52.5	52.5	47.5
143500	26	74	46.8	53.2	56.4	43.6
144000	26.3	73.7	45.1	54.9	58	42
144500	30.7	69.3	49.1	50.9	55.4	44.6
145000	32.9	67.1	48.4	51.6	52.5	47.5
145500	33.2	66.8	47.5	52.5	48.5	51.5
146000	35.4	64.6	54	46	47	53
146500	34.6	65.4	59.7	40.3	47.9	52.1
147000	31.7	68.3	60.3	39.7	46.8	53.2
147500	29.4	70.6	57.7	42.3	45.7	54.3
148000	31.6	68.4	55.4	44.6	48	52
148500	31	69	58.6	41.4	46.6	53.4
149000	29.5	70.5	57.5	42.5	45	55
149500	33	67	47.8	52.2	49.8	50.2
150000	30	70	49.1	50.9	47.5	52.5
150500	26.6	73.4	57.4	42.6	43.4	56.6
151000	29	71	58.6	41.4	41.6	58.4
151500	27.9	72.1	55.6	44.4	42.5	57.5
152000	26.6	73.4	55	45	45.6	54.4
152500	26.6	73.4	52.3	47.7	49.9	50.1
153000	28.1	71.9	46.2	53.8	53.7	46.3
153500	35	65	47.2	52.8	51.4	48.6
154000	33.8	66.2	52	48	50.4	49.6
154500	26.5	73.5	50	50	50.1	49.9
155000	28.3	71.7	53	47	49.7	50.3
155500	29	71	56	44	49.8	50.2
156000	28.3	71.7	44.4	55.6	51.9	48.1
156500	30.7	69.3	37.7	62.3	52	48
157000	31.8	68.2	38.8	61.2	53.4	46.6
157500	29.1	70.9	48.5	51.5	51.6	48.4
158000	26.7	73.3	51.9	48.1	47.6	52.4
158500	30.1	69.9	57.6	42.4	41.9	58.1
159000	29.9	70.1	59.7	40.3	41.6	58.4
159500	27.5	72.5	51.3	48.7	47	53
160000	29.2	70.8	47.2	52.8	48.4	51.6
160500	30.9	69.1	46	54	51.3	48.7
161000	31.3	68.7	43.3	56.7	55.8	44.2
161500	30.4	69.6	36.9	63.1	62.5	37.5
162000	24.3	75.7	44.9	55.1	56.2	43.8
162500	24.3	75.7	57.1	42.9	44.2	55.8
163000	27.4	72.6	55.3	44.7	46.1	53.9
163500	26.1	73.9	44.4	55.6	49.3	50.7
164000	27.5	72.5	45	55	48.7	51.3
164500	27.3	72.7	48.5	51.5	48.2	51.8
165000	24.4	75.6	55.9	44.1	40.5	59.5
165500	26.5	73.5	63.6	36.4	37.9	62.1
166000	27.7	72.3	64.7	35.3	40.2	59.8
166500	28.3	71.7	61.6	38.4	43.3	56.7
167000	30.9	69.1	48.2	51.8	50.5	49.5
167500	33.9	66.1	42.4	57.6	54.7	45.3
168000	34.2	65.8	41.8	58.2	57.8	42.2
168500	27.9	72.1	47	53	54.5	45.5
169000	26.4	73.6	57	43	48	52
169500	27.4	72.6	61.6	38.4	42.6	57.4
170000	24.7	75.3	59.9	40.1	42.8	57.2
170500	25.5	74.5	56	44	45.9	54.1
171000	30.6	69.4	55.1	44.9	45.5	54.5
171500	30	70	53.4	46.6	47.8	52.2
172000	28.4	71.6	56.9	43.1	43.9	56.1
172500	32	68	58.2	41.8	46.2	53.8
173000	32.4	67.6	57.7	42.3	47.5	52.5
173500	29.6	70.4	59.2	40.8	43	57
174000	26.3	73.7	54.2	45.8	47.3	52.7
174500	24.7	75.3	49.8	50.2	47.9	52.1
175000	28.5	71.5	54.9	45.1	46.2	53.8
175500	32.2	67.8	60	40	43.8	56.2
176000	32.1	67.9	56.9	43.1	41.6	58.4
176500	31.5	68.5	58.5	41.5	40.6	59.4
177000	29.1	70.9	54.7	45.3	45.6	54.4
177500	26	74	39.2	60.8	56.4	43.6
178000	25.2	74.8	34.1	65.9	61.7	38.3
178500	26.5	73.5	47.1	52.9	54	46
179000	28.2	71.8	53.3	46.7	49.7	50.3
179500	30.3	69.7	45.8	54.2	55.1	44.9
180000	30.6	69.4	45	55	50.8	49.2
180500	30.4	69.6	46	54	49.4	50.6
181000	29	71	49.3	50.7	50.1	49.9
181500	24.1	75.9	51.8	48.2	48.7	51.3
182000	26.1	73.9	55.4	44.6	44.7	55.3
182500	28.4	71.6	55.4	44.6	44.2	55.8
183000	25.2	74.8	52.4	47.6	46.2	53.8
183500	26.1	73.9	56.2	43.8	42.5	57.5
184000	28.4	71.6	58.9	41.1	43.7	56.3
184500	27.6	72.4	59.7	40.3	43.1	56.9
185000	26.5	73.5	58.3	41.7	45.4	54.6
185500	28.7	71.3	53.9	46.1	52.4	47.6
186000	28.1	71.9	51.3	48.7	51.2	48.8
186500	26.1	73.9	54.4	45.6	47.5	52.5
187000	28.1	71.9	51.6	48.4	50.7	49.3
187500	30.6	69.4	49.7	50.3	49.5	50.5
188000	31.8	68.2	46.2	53.8	50.4	49.6
188500	28.9	71.1	46.6	53.4	51.5	48.5
189000	26	74	57	43	45.8	54.2
189500	26.9	73.1	54.4	45.6	48.5	51.5
190000	29.7	70.3	43.8	56.2	56.3	43.7
190500	30.2	69.8	40.6	59.4	59.6	40.4
191000	25.7	74.3	47.9	52.1	53	47
191500	27.9	72.1	47	53	48.1	51.9
192000	30.9	69.1	41.8	58.2	52.9	47.1
192500	29.1	70.9	42.6	57.4	56.3	43.7
193000	29.8	70.2	42.9	57.1	54.7	45.3
193500	35.8	64.2	46.2	53.8	51	49
194000	34	66	45.2	54.8	55	45
194500	31.2	68.8	44.6	55.4	59.4	40.6
195000	33.3	66.7	49.3	50.7	53.2	46.8
195500	28.8	71.2	49.3	50.7	50.7	49.3
196000	30.2	69.8	44	56	56.6	43.4
196500	33.5	66.5	41.2	58.8	58.3	41.7
197000	34.4	65.6	43.3	56.7	57.7	42.3
197500	35.1	64.9	46.2	53.8	56.9	43.1
198000	31.8	68.2	45.4	54.6	57.8	42.2
198500	28.8	71.2	41.7	58.3	63.1	36.9
199000	30.7	69.3	43.6	56.4	61.7	38.3
199500	28.3	71.7	47.9	52.1	53	47
200000	27.1	72.9	53.9	46.1	46.4	53.6
200500	29.2	70.8	58.1	41.9	45.7	54.3
201000	30.1	69.9	48.6	51.4	48.1	51.9
201500	33.6	66.4	39	61	51.6	48.4
202000	29.5	70.5	46.2	53.8	49.1	50.9
202500	29.7	70.3	50.5	49.5	44	56
203000	37.7	62.3	46	54	47.7	52.3
203500	34.3	65.7	40.1	59.9	56.2	43.8
204000	29.5	70.5	35.4	64.6	61.5	38.5
204500	31.8	68.2	39.6	60.4	58.2	41.8
205000	32.5	67.5	39.8	60.2	59.1	40.9
205500	29.3	70.7	48	52	56.9	43.1
206000	28.2	71.8	51.2	48.8	52	48
206500	27.9	72.1	45.8	54.2	52.1	47.9
207000	29.1	70.9	45.6	54.4	52.1	47.9
207500	29.3	70.7	41.9	58.1	57.2	42.8
208000	28.4	71.6	49	51	52.4	47.6
208500	28.4	71.6	57.3	42.7	44.9	55.1
209000	26.5	73.5	49.3	50.7	50.4	49.6
209500	28.1	71.9	43.4	56.6	54.9	45.1
210000	29.6	70.4	44.4	55.6	54.6	45.4
210500	27.6	72.4	39.3	60.7	57.7	42.3
211000	27.7	72.3	39.9	60.1	58	42
211500	26.1	73.9	51.3	48.7	50.4	49.6
212000	27.3	72.7	58.9	41.1	45.6	54.4
212500	30.9	69.1	55.1	44.9	47.4	52.6
213000	28.9	71.1	48.4	51.6	50.9	49.1
213500	30.5	69.5	46.7	53.3	50.8	49.2
214000	31.4	68.6	45.7	54.3	52.1	47.9
214500	28.1	71.9	41.6	58.4	56.7	43.3
215000	28.8	71.2	40.7	59.3	54.3	45.7
215500	30.2	69.8	43.3	56.7	53.7	46.3
216000	28.5	71.5	47.7	52.3	53.8	46.2
216500	26.4	73.6	46.8	53.2	53.4	46.6
217000	30.2	69.8	42.1	57.9	51.9	48.1
217500	34.3	65.7	40.9	59.1	50.6	49.4
218000	35.4	64.6	45.4	54.6	49.4	50.6
218500	35.8	64.2	47.7	52.3	46.5	53.5
219000	30.5	69.5	48.4	51.6	47.3	52.7
219500	24.6	75.4	51.8	48.2	48.4	51.6
220000	25.2	74.8	47	53	48.4	51.6
220500	27.6	72.4	45.4	54.6	48.4	51.6
221000	25.4	74.6	50.5	49.5	47.7	52.3
221500	23.8	76.2	44.7	55.3	53.1	46.9
222000	23.9	76.1	37.9	62.1	58.6	41.4
222500	28.1	71.9	43.7	56.3	54.8	45.2
223000	31.6	68.4	44.1	55.9	56.9	43.1
223500	29.8	70.2	45.1	54.9	54.7	45.3
224000	27.6	72.4	47.4	52.6	50.2	49.8
224500	23.1	76.9	43.7	56.3	54.4	45.6
225000	23.6	76.4	47.2	52.8	53.4	46.6
225500	25.8	74.2	55.8	44.2	46	54
226000	25.1	74.9	49.2	50.8	51.7	48.3
226500	24	76	37.9	62.1	60.5	39.5
227000	24.8	75.2	39.9	60.1	56.7	43.3
227500	26.7	73.3	42.1	57.9	53.2	46.8
228000	28.3	71.7	41.8	58.2	53.3	46.7
228500	31.8	68.2	40.1	59.9	58.7	41.3
229000	31.7	68.3	38.3	61.7	60.4	39.6
229500	30.5	69.5	38.8	61.2	59.1	40.9
230000	33.3	66.7	41.7	58.3	60.4	39.6
230500	31.9	68.1	39.2	60.8	61.9	38.1
231000	31.4	68.6	37.7	62.3	62.1	37.9
231500	29.7	70.3	45	55	55.9	44.1
232000	28	72	51.5	48.5	48.7	51.3
232500	29.6	70.4	54.7	45.3	46.1	53.9
233000	27.1	72.9	59	41	42.3	57.7
233500	25.4	74.6	55.9	44.1	45.9	54.1
234000	24.9	75.1	52.8	47.2	46.7	53.3
234500	26.6	73.4	62.3	37.7	38.1	61.9
235000	28.9	71.1	67.8	32.2	33.3	66.7
235500	29.7	70.3	65.3	34.7	34.8	65.2
236000	28.6	71.4	62.3	37.7	40.7	59.3
236500	29.9	70.1	61.3	38.7	45.8	54.2
237000	28.9	71.1	61.9	38.1	45.4	54.6
237500	27	73	55	45	43.4	56.6
238000	28.4	71.6	50.5	49.5	47.7	52.3
238500	29.5	70.5	55.4	44.6	49.9	50.1
239000	28.8	71.2	58.5	41.5	50.5	49.5
239500	28.8	71.2	60.4	39.6	49.8	50.2
240000	30.2	69.8	60.1	39.9	45.1	54.9
240500	29.2	70.8	56	44	45.8	54.2
241000	30	70	55.7	44.3	48.1	51.9
241500	28.4	71.6	55.8	44.2	48.8	51.2
242000	28	72	56.6	43.4	47.8	52.2
242500	28.8	71.2	59.9	40.1	45.5	54.5
243000	26.1	73.9	62	38	45.3	54.7
243500	27	73	55.4	44.6	47.4	52.6
244000	30.3	69.7	45.4	54.6	53.7	46.3
244500	28.6	71.4	44.6	55.4	56.8	43.2
245000	29.9	70.1	42.5	57.5	53	47
245500	32.4	67.6	38.7	61.3	55.1	44.9
246000	28.4	71.6	43.9	56.1	56.5	43.5
246500	27.9	72.1	49.9	50.1	52.6	47.4
247000	28.7	71.3	47	53	52.1	47.9
247500	28	72	55.9	44.1	46.3	53.7
248000	25.9	74.1	65.3	34.7	40.6	59.4
248500	26.4	73.6	53.8	46.2	46.6	53.4
249000	29	71	46.2	53.8	53	47
249500	27.2	72.8	47.3	52.7	51.5	48.5
250000	29.2	70.8	51.6	48.4	46.6	53.4
250500	31.9	68.1	56.3	43.7	40.6	59.4
251000	27.9	72.1	57.6	42.4	37.7	62.3
251500	25.7	74.3	47.7	52.3	48.6	51.4
252000	27.4	72.6	37.5	62.5	60.3	39.7
252500	29.4	70.6	40.5	59.5	54.7	45.3
253000	30	70	42.4	57.6	51	49
253500	32.5	67.5	44.9	55.1	51.6	48.4
254000	33.8	66.2	44	56	53.8	46.2
254500	30.4	69.6	43.1	56.9	58.3	41.7
255000	27.8	72.2	46.7	53.3	54.9	45.1
255500	29.2	70.8	48.6	51.4	51.4	48.6
256000	29.8	70.2	49.8	50.2	51	49
256500	26.2	73.8	48.6	51.4	51	49
257000	24.5	75.5	48.7	51.3	49.2	50.8
257500	25.1	74.9	56.7	43.3	42.2	57.8
258000	25.3	74.7	58.4	41.6	44.7	55.3
258500	29.2	70.8	49.7	50.3	50.5	49.5
259000	32.4	67.6	45.4	54.6	49	51
259500	31	69	50.7	49.3	46.3	53.7
260000	29.5	70.5	55.4	44.6	44.9	55.1
260500	26.7	73.3	56.4	43.6	45.9	54.1
261000	28.4	71.6	57.1	42.9	49.7	50.3
261500	27.8	72.2	50.4	49.6	54.6	45.4
262000	26.1	73.9	47.6	52.4	52.3	47.7
262500	32.3	67.7	48.5	51.5	51.2	48.8
263000	32	68	42.9	57.1	55.1	44.9
263500	27.1	72.9	45.4	54.6	53.3	46.7
264000	27.5	72.5	60.5	39.5	40.8	59.2
264500	25.8	74.2	63.8	36.2	37	63
265000	24.9	75.1	46.2	53.8	49.9	50.1
265500	26	74	37.4	62.6	59.4	40.6
266000	26.8	73.2	42	58	62	38
266500	28.7	71.3	49.4	50.6	54.5	45.5
267000	28.1	71.9	49.9	50.1	51.2	48.8
267500	27.4	72.6	42.7	57.3	57.7	42.3
268000	26.5	73.5	45.1	54.9	56	44
268500	29	71	53.1	46.9	49.7	50.3
269000	27.5	72.5	52	48	49.3	50.7
269500	30	70	49.5	50.5	49.3	50.7
270000	31.5	68.5	54.5	45.5	46.6	53.4
270500	28.4	71.6	56.8	43.2	46.8	53.2
