# Location	% GC	% AT	% AG	% CT	% GT	% AC
20000	47.3	52.7	34	66	47.7	52.3
20500	44.2	55.8	33.5	66.5	48.9	51.1
21000	44.9	55.1	36.5	63.5	48	52
21500	47.7	52.3	39.6	60.4	48.3	51.7
22000	43.6	56.4	37	63	48.2	51.8
22500	43.1	56.9	33.8	66.2	48.7	51.3
23000	42.4	57.6	31.5	68.5	51.3	48.7
23500	35.3	64.7	26.4	73.6	58.1	41.9
24000	31.6	68.4	25.8	74.2	63.6	36.4
24500	32	68	32.1	67.9	61.3	38.7
25000	32	68	37.8	62.2	58	42
25500	32.6	67.4	39.8	60.2	58.8	41.2
26000	30.8	69.2	42.1	57.9	60.9	39.1
26500	29.8	70.2	42.5	57.5	61.5	38.5
27000	30.8	69.2	37.6	62.4	62.4	37.6
27500	30.6	69.4	35.4	64.6	62.6	37.4
28000	30.8	69.2	37.8	62.2	61.2	38.8
28500	31.2	68.8	40.4	59.6	59.8	40.2
29000	31.2	68.8	44.2	55.8	57.8	42.2
29500	34	66	41.4	58.6	58.4	41.6
30000	34.5	65.5	36.1	63.9	61.8	38.2
30500	32.9	67.1	37.4	62.6	60.9	39.1
31000	33.1	66.9	39.5	60.5	57.4	42.6
31500	32.1	67.9	41.3	58.7	60.4	39.6
32000	32.7	67.3	40.6	59.4	65.9	34.1
32500	31.8	68.2	38.6	61.4	64.2	35.8
33000	29.6	70.4	38.6	61.4	61.2	38.8
33500	30.7	69.3	39.6	60.4	62.5	37.5
34000	33.5	66.5	41.4	58.6	62.1	37.9
34500	35.9	64.1	39.8	60.2	60.1	39.9
35000	36.3	63.7	31.3	68.7	62.6	37.4
35500	35.4	64.6	27.7	72.3	64.1	35.9
36000	32.7	67.3	31.6	68.4	63.3	36.7
36500	32.6	67.4	38.1	61.9	60.3	39.7
37000	34.7	65.3	47.9	52.1	53.2	46.8
37500	34.3	65.7	42.9	57.1	55.2	44.8
38000	30.5	69.5	30.3	69.7	58.6	41.4
38500	28.2	71.8	31.5	68.5	57.5	42.5
39000	29	71	35.7	64.3	58.7	41.3
39500	29.5	70.5	43.2	56.8	58.1	41.9
40000	30.3	69.7	44.3	55.7	57.6	42.4
40500	31	69	42.1	57.9	55.5	44.5
41000	32.5	67.5	45.9	54.1	52.8	47.2
41500	33.3	66.7	48.5	51.5	50	50
42000	32.8	67.2	49.7	50.3	50.7	49.3
42500	33.4	66.6	45.7	54.3	51.3	48.7
43000	33.9	66.1	43.2	56.8	50.1	49.9
43500	33.5	66.5	44.1	55.9	51.8	48.2
44000	32.2	67.8	39.4	60.6	54.6	45.4
44500	32.8	67.2	42.2	57.8	54.8	45.2
45000	34.1	65.9	54	46	50.3	49.7
45500	33.3	66.7	51.4	48.6	49.7	50.3
46000	33.5	66.5	48.1	51.9	52	48
46500	34.6	65.4	48.9	51.1	52.3	47.7
47000	32.8	67.2	45	55	53.2	46.8
47500	31.9	68.1	48.1	51.9	51.2	48.8
48000	32.6	67.4	54.4	45.6	48.4	51.6
48500	31.7	68.3	52.9	47.1	47.6	52.4
49000	32.7	67.3	49	51	46.5	53.5
49500	34.7	65.3	53.2	46.8	45.9	54.1
50000	35.2	64.8	58.9	41.1	47.1	52.9
50500	37.2	62.8	57.2	42.8	47.2	52.8
51000	37	63	51.3	48.7	49.1	50.9
51500	32.4	67.6	50	50	51	49
52000	33.7	66.3	57.8	42.2	51.1	48.9
52500	35.8	64.2	65.2	34.8	47.8	52.2
53000	35.3	64.7	57.6	42.4	47.5	52.5
53500	35.3	64.7	43.5	56.5	52.2	47.8
54000	33.7	66.3	47.6	52.4	49.3	50.7
54500	31.2	68.8	51.3	48.7	49.9	50.1
55000	29.6	70.4	49.5	50.5	53.7	46.3
55500	31.4	68.6	54.9	45.1	50.9	49.1
56000	35	65	54.4	45.6	48.8	51.2
56500	36.7	63.3	50.9	49.1	48	52
57000	35.7	64.3	52.1	47.9	48.8	51.2
57500	31.4	68.6	51.2	48.8	51.6	48.4
58000	34.3	65.7	44.7	55.3	51.2	48.8
58500	39.3	60.7	43.4	56.6	51.1	48.9
59000	35.2	64.8	49.8	50.2	53.4	46.6
59500	31.7	68.3	49.7	50.3	53	47
60000	29.7	70.3	44.9	55.1	52.2	47.8
60500	30.9	69.1	51.1	48.9	48.2	51.8
61000	34.8	65.2	56.9	43.1	46.5	53.5
61500	36.5	63.5	54.9	45.1	50.8	49.2
62000	38.6	61.4	55.8	44.2	52	48
62500	37.5	62.5	55.5	44.5	50.2	49.8
63000	34.8	65.2	50.4	49.6	49.2	50.8
63500	33.5	66.5	48.9	51.1	50.8	49.2
64000	30	70	47.2	52.8	49.6	50.4
64500	32.9	67.1	45.6	54.4	47.9	52.1
65000	38	62	43.2	56.8	49.6	50.4
65500	38.2	61.8	45.3	54.7	50.9	49.1
66000	37.6	62.4	54	46	49.2	50.8
66500	37.1	62.9	61.7	38.3	47.2	52.8
67000	36	64	58.8	41.2	48.8	51.2
67500	33.6	66.4	43.6	56.4	54	46
68000	38.7	61.3	37.8	62.2	52.3	47.7
68500	42.9	57.1	42.7	57.3	47.4	52.6
69000	39.7	60.3	46.5	53.5	48.4	51.6
69500	35.3	64.7	50.5	49.5	48.6	51.4
70000	30.2	69.8	50.6	49.4	50	50
70500	34.2	65.8	47.3	52.7	46.5	53.5
71000	37.8	62.2	47.3	52.7	44.5	55.5
71500	35	65	52	48	49.4	50.6
72000	36	64	50.4	49.6	54	46
72500	34.2	65.8	47	53	56.2	43.8
73000	28.8	71.2	49.1	50.9	53.3	46.7
73500	30.1	69.9	42.3	57.7	50.8	49.2
74000	34.5	65.5	37.6	62.4	49.9	50.1
74500	35.2	64.8	39.8	60.2	49.4	50.6
75000	34.7	65.3	45	55	49.5	50.5
75500	35.4	64.6	47.5	52.5	49.3	50.7
76000	34.5	65.5	44.7	55.3	50.2	49.8
76500	30.1	69.9	46.5	53.5	50	50
77000	30.9	69.1	51.7	48.3	47.8	52.2
77500	34.7	65.3	52.8	47.2	47.3	52.7
78000	38.2	61.8	51.5	48.5	49.3	50.7
78500	37.6	62.4	50.2	49.8	51.8	48.2
79000	36.3	63.7	44.6	55.4	51.3	48.7
79500	35.2	64.8	48.1	51.9	51.3	48.7
80000	32.8	67.2	52	48	54.2	45.8
80500	32.7	67.3	52.5	47.5	51	49
81000	34	66	53.1	46.9	48.3	51.7
81500	34.2	65.8	46.6	53.4	50	50
82000	35.6	64.4	43.6	56.4	48.2	51.8
82500	35.3	64.7	44.2	55.8	51.3	48.7
83000	32.9	67.1	45.1	54.9	55	45
83500	34.4	65.6	45.2	54.8	52.4	47.6
84000	32.2	67.8	49.6	50.4	50.8	49.2
84500	31	69	52.4	47.6	51.2	48.8
85000	33.7	66.3	53.6	46.4	48.7	51.3
85500	34.1	65.9	52.3	47.7	48.6	51.4
86000	29.3	70.7	48.7	51.3	50.8	49.2
86500	29.7	70.3	51.2	48.8	52.1	47.9
87000	37	63	53.7	46.3	52.9	47.1
87500	42.6	57.4	59.9	40.1	53.9	46.1
88000	42.4	57.6	61.3	38.7	54.7	45.3
88500	35.6	64.4	56.2	43.8	52.2	47.8
89000	36.7	63.3	52.9	47.1	47.4	52.6
89500	38.6	61.4	52.8	47.2	47.8	52.2
90000	34.9	65.1	55.4	44.6	49.9	50.1
90500	34.5	65.5	55.3	44.7	47.6	52.4
91000	40.5	59.5	51.2	48.8	48.1	51.9
91500	42.3	57.7	43.5	56.5	53.4	46.6
92000	38.5	61.5	41.9	58.1	54.8	45.2
92500	34	66	44.8	55.2	49.8	50.2
93000	32.7	67.3	42.9	57.1	47.4	52.6
93500	37.5	62.5	43.1	56.9	51.8	48.2
94000	36.6	63.4	47.4	52.6	55	45
94500	35.8	64.2	40.1	59.9	54.1	45.9
95000	34.5	65.5	40.5	59.5	52	48
95500	30.6	69.4	47	53	50	50
96000	30.5	69.5	44.3	55.7	48	52
96500	34.3	65.7	44.1	55.9	47.2	52.8
97000	35.9	64.1	43.3	56.7	51.4	48.6
97500	36	64	46.8	53.2	52.4	47.6
98000	38.9	61.1	43.7	56.3	50.8	49.2
98500	39.5	60.5	39.1	60.9	51	49
99000	37.5	62.5	42.5	57.5	50.4	49.6
99500	35.4	64.6	46	54	50.8	49.2
100000	34.1	65.9	49.4	50.6	49.9	50.1
100500	32.8	67.2	47.9	52.1	49.3	50.7
101000	31.7	68.3	48.5	51.5	49.4	50.6
101500	33.4	66.6	51.6	48.4	49.2	50.8
102000	38.2	61.8	52.6	47.4	51	49
102500	39.1	60.9	53.5	46.5	49	51
103000	39.7	60.3	48.6	51.4	48.7	51.3
103500	41.2	58.8	50.4	49.6	50.2	49.8
104000	38.9	61.1	57.2	42.8	49.1	50.9
104500	38	62	59.8	40.2	51	49
105000	37.4	62.6	59.2	40.8	53.2	46.8
105500	36.9	63.1	51.4	48.6	52.5	47.5
106000	36.9	63.1	43.7	56.3	54.2	45.8
106500	38.8	61.2	42.8	57.2	54.6	45.4
107000	39.1	60.9	43.8	56.2	53.9	46.1
107500	38.5	61.5	43	57	54.9	45.1
108000	35.3	64.7	49.6	50.4	50.9	49.1
108500	32.2	67.8	52.8	47.2	46.2	53.8
109000	33.3	66.7	53.5	46.5	44.6	55.4
109500	34.4	65.6	57.9	42.1	44.9	55.1
110000	34.4	65.6	54.4	45.6	49.2	50.8
110500	34.7	65.3	43.4	56.6	55.5	44.5
111000	37.7	62.3	41.4	58.6	55.1	44.9
111500	39.2	60.8	41.6	58.4	53.6	46.4
112000	39.3	60.7	37.6	62.4	55.1	44.9
112500	38.1	61.9	43	57	52.1	47.9
113000	39.5	60.5	52.5	47.5	49	51
113500	41.6	58.4	54.8	45.2	47.8	52.2
114000	42.3	57.7	50.2	49.8	48.5	51.5
114500	39.6	60.4	47.6	52.4	51	49
115000	35	65	49.8	50.2	49	51
115500	35	65	52.8	47.2	47.8	52.2
116000	38.4	61.6	55.6	44.4	46.8	53.2
116500	43	57	62.2	37.8	44.8	55.2
117000	40.1	59.9	66.9	33.1	46	54
117500	38	62	64.7	35.3	47.3	52.7
118000	39.4	60.6	65.4	34.6	47.4	52.6
118500	39.6	60.4	68.2	31.8	46.8	53.2
119000	39.1	60.9	66.2	33.8	46.1	53.9
119500	37.7	62.3	68.9	31.1	45.6	54.4
120000	38.7	61.3	69.6	30.4	47.5	52.5
120500	38.8	61.2	66.4	33.6	48.2	51.8
121000	36.5	63.5	68	32	46.7	53.3
121500	37.2	62.8	62.2	37.8	47.6	52.4
122000	39.2	60.8	48.8	51.2	51.4	48.6
122500	37.2	62.8	44.1	55.9	52.7	47.3
123000	34.8	65.2	43.3	56.7	52.1	47.9
123500	34.2	65.8	41.1	58.9	53.9	46.1
124000	33.1	66.9	47	53	53.3	46.7
124500	31.2	68.8	49.2	50.8	53.4	46.6
125000	33.1	66.9	47.8	52.2	51.3	48.7
125500	35.6	64.4	54	46	46.2	53.8
126000	38.4	61.6	57.5	42.5	45.9	54.1
126500	40.9	59.1	57.5	42.5	45.4	54.6
127000	37.7	62.3	56.8	43.2	46.1	53.9
127500	36.7	63.3	52.7	47.3	46	54
128000	37.2	62.8	44.4	55.6	45.8	54.2
128500	37.6	62.4	39.1	60.9	48.9	51.1
129000	39.1	60.9	41.6	58.4	50.7	49.3
129500	35.5	64.5	46	54	52.1	47.9
130000	33.8	66.2	53.6	46.4	52	48
130500	34.6	65.4	59.7	40.3	47.9	52.1
131000	33.5	66.5	57.3	42.7	46.2	53.8
131500	33	67	54.4	45.6	47.4	52.6
132000	33.3	66.7	54	46	45.9	54.1
132500	33.1	66.9	54.3	45.7	47.8	52.2
133000	32.5	67.5	55.3	44.7	50.2	49.8
133500	32.4	67.6	54.9	45.1	47.9	52.1
134000	32.6	67.4	52.2	47.8	48.6	51.4
134500	32.3	67.7	51.2	48.8	49.7	50.3
135000	31.1	68.9	48.8	51.2	49.7	50.3
135500	29.1	70.9	44.9	55.1	51.2	48.8
136000	29.5	70.5	45.1	54.9	52.6	47.4
136500	32.1	67.9	49	51	53.3	46.7
137000	38.2	61.8	52.3	47.7	50.1	49.9
137500	36.7	63.3	56.5	43.5	46.8	53.2
138000	37.3	62.7	58.8	41.2	36.7	63.3
138500	43.9	56.1	57.6	42.4	33.1	66.9
139000	39.2	60.8	56.1	43.9	43.9	56.1
139500	37	63	49.6	50.4	50.6	49.4
140000	38.2	61.8	45	55	50.2	49.8
140500	35.7	64.3	49.7	50.3	47	53
141000	33.1	66.9	51.9	48.1	45.6	54.4
141500	33.7	66.3	52.9	47.1	45.2	54.8
142000	34.3	65.7	57.8	42.2	46.1	53.9
142500	34.5	65.5	56.7	43.3	47.4	52.6
143000	34.9	65.1	51.5	48.5	51.2	48.8
143500	32.1	67.9	48.5	51.5	52.2	47.8
144000	32.2	67.8	53.6	46.4	46.6	53.4
144500	34.6	65.4	57	43	43	57
145000	34.8	65.2	53.1	46.9	46.7	53.3
145500	36.8	63.2	61.1	38.9	45.7	54.3
146000	38	62	63.3	36.7	45.3	54.7
146500	38	62	56.9	43.1	50.7	49.3
147000	37	63	56.9	43.1	50.7	49.3
147500	32.5	67.5	55	45	50.3	49.7
148000	32	68	55	45	50.6	49.4
148500	33.1	66.9	55.9	44.1	49.2	50.8
149000	34.3	65.7	48.1	51.9	49.4	50.6
149500	34.7	65.3	44.5	55.5	48.4	51.6
150000	31.8	68.2	49.1	50.9	47.3	52.7
150500	31.6	68.4	48.2	51.8	52.8	47.2
151000	32.2	67.8	46.6	53.4	56.6	43.4
151500	31.6	68.4	49.1	50.9	53.1	46.9
152000	30.4	69.6	51	49	49.4	50.6
152500	33.3	66.7	49.4	50.6	48.7	51.3
153000	37.6	62.4	53.6	46.4	49.6	50.4
153500	36.7	63.3	54.1	45.9	51.2	48.8
154000	32.5	67.5	49.6	50.4	52.9	47.1
154500	34	66	47.1	52.9	56.1	43.9
155000	34.1	65.9	52.4	47.6	51.5	48.5
155500	31	69	53.4	46.6	45	55
156000	31.8	68.2	48	52	47	53
156500	33.1	66.9	51.2	48.8	47.9	52.1
157000	35	65	55.1	44.9	48.9	51.1
157500	33.7	66.3	49.7	50.3	51.4	48.6
158000	32.5	67.5	45.4	54.6	52.3	47.7
158500	32.9	67.1	53	47	48.9	51.1
159000	32.5	67.5	60.3	39.7	44.8	55.2
159500	33.4	66.6	59.1	40.9	46.1	53.9
160000	34.7	65.3	54.5	45.5	48.6	51.4
160500	34.1	65.9	52.8	47.2	49.5	50.5
161000	32.1	67.9	53.5	46.5	49.6	50.4
161500	32.2	67.8	54	46	50.8	49.2
162000	32.8	67.2	51.6	48.4	51.6	48.4
162500	32.4	67.6	48.2	51.8	50.6	49.4
163000	31.7	68.3	48.5	51.5	50.4	49.6
163500	36.7	63.3	49.3	50.7	52.4	47.6
164000	38.3	61.7	48.7	51.3	50.6	49.4
164500	33.7	66.3	49.3	50.7	47.6	52.4
165000	31.5	68.5	50.7	49.3	48.6	51.4
165500	30.1	69.9	54.5	45.5	50.6	49.4
166000	31.4	68.6	51.7	48.3	50.7	49.3
166500	33	67	46.1	53.9	50.3	49.7
167000	32.7	67.3	49.5	50.5	50.4	49.6
167500	32.8	67.2	54.9	45.1	47.3	52.7
168000	35.4	64.6	59.3	40.7	45.1	54.9
168500	39.7	60.3	59.3	40.7	47.8	52.2
169000	41.7	58.3	58.6	41.4	51.5	48.5
169500	33.3	66.7	53.3	46.7	54.6	45.4
170000	29	71	43.1	56.9	54.5	45.5
170500	32.4	67.6	44.4	55.6	49.2	50.8
171000	31.1	68.9	50.4	49.6	48.7	51.3
171500	30.3	69.7	51.7	48.3	51.6	48.4
172000	32.6	67.4	50.4	49.6	48.8	51.2
172500	33.4	66.6	47.3	52.7	47.1	52.9
173000	32.4	67.6	46	54	49.4	50.6
173500	33.1	66.9	46.4	53.6	49.7	50.3
174000	32.7	67.3	43.5	56.5	49.4	50.6
174500	32	68	42.3	57.7	49.7	50.3
175000	29.9	70.1	45.5	54.5	48.2	51.8
175500	28.4	71.6	49	51	49.8	50.2
176000	29.3	70.7	46.1	53.9	52.8	47.2
176500	31.6	68.4	38.9	61.1	54.9	45.1
177000	35.9	64.1	36.2	63.8	57.3	42.7
177500	34.5	65.5	44.8	55.2	53.3	46.7
178000	32.7	67.3	53.9	46.1	49	51
178500	33.8	66.2	55.3	44.7	50.5	49.5
179000	30.9	69.1	56.4	43.6	49.1	50.9
179500	31.8	68.2	53.8	46.2	49.6	50.4
180000	33.6	66.4	50	50	48.8	51.2
180500	32.6	67.4	45	55	47.4	52.6
181000	33.2	66.8	45.7	54.3	49.5	50.5
181500	32.4	67.6	51.2	48.8	47.2	52.8
182000	31.6	68.4	50.3	49.7	45.9	54.1
182500	34.2	65.8	52.9	47.1	48.5	51.5
183000	35.9	64.1	56.8	43.2	46.1	53.9
183500	36	64	57.1	42.9	41.9	58.1
184000	34.2	65.8	59	41	42.8	57.2
184500	30.7	69.3	54.6	45.4	45.7	54.3
185000	33.4	66.6	47	53	53.6	46.4
185500	32.1	67.9	48.2	51.8	54.5	45.5
186000	32.6	67.4	48.8	51.2	50.4	49.6
186500	37	63	45.4	54.6	51	49
187000	30.3	69.7	46.7	53.3	52.6	47.4
187500	29.3	70.7	47.7	52.3	53.6	46.4
188000	29	71	49	51	51.6	48.4
188500	28.3	71.7	49.9	50.1	49.6	50.4
189000	32.4	67.6	50.4	49.6	48.6	51.4
189500	33.1	66.9	48.9	51.1	49.2	50.8
190000	32.6	67.4	48.5	51.5	51.1	48.9
190500	31.5	68.5	53.4	46.6	48.3	51.7
191000	36.5	63.5	47.7	52.3	50	50
191500	37.9	62.1	42.8	57.2	52.3	47.7
192000	36	64	46.3	53.7	52.5	47.5
192500	41	59	50.1	49.9	52.1	47.9
193000	36.2	63.8	48.3	51.7	49.1	50.9
193500	28.3	71.7	47.6	52.4	50.3	49.7
194000	28.2	71.8	49.7	50.3	50.7	49.3
194500	30.3	69.7	44.9	55.1	50.6	49.4
195000	28.7	71.3	44.9	55.1	49.6	50.4
195500	27.2	72.8	49.6	50.4	48.4	51.6
196000	33.3	66.7	50.3	49.7	48.8	51.2
196500	33.4	66.6	49.9	50.1	51.7	48.3
197000	31.1	68.9	48.1	51.9	53	47
197500	31	69	47.4	52.6	50.4	49.6
198000	31.4	68.6	46.1	53.9	51.7	48.3
198500	29.2	70.8	44.8	55.2	52.2	47.8
199000	31	69	42.9	57.1	54.3	45.7
199500	33.4	66.6	44.6	55.4	54.8	45.2
200000	33	67	49.3	50.7	49.9	50.1
200500	34.1	65.9	49.4	50.6	49.5	50.5
201000	33.6	66.4	50.6	49.4	49.4	50.6
201500	36.2	63.8	53.9	46.1	47.9	52.1
202000	33.7	66.3	57	43	45.5	54.5
202500	32.6	67.4	55.9	44.1	45.7	54.3
203000	37.1	62.9	55.4	44.6	47.7	52.3
203500	38.6	61.4	49.4	50.6	50.4	49.6
204000	34.6	65.4	42.7	57.3	52.5	47.5
204500	32.3	67.7	45.6	54.4	52.3	47.7
205000	33	67	53.1	46.9	48.9	51.1
205500	32.6	67.4	60.3	39.7	44.5	55.5
206000	33.6	66.4	59.1	40.9	45.5	54.5
206500	35	65	54.7	45.3	48.3	51.7
207000	34.2	65.8	52.8	47.2	49.2	50.8
207500	32.2	67.8	53.5	46.5	49.3	50.7
208000	32.2	67.8	54.2	45.8	50.8	49.2
208500	32.7	67.3	51.5	48.5	51.8	48.2
209000	31.8	68.2	48	52	50.2	49.8
209500	34.2	65.8	44.9	55.1	49.5	50.5
210000	39.2	60.8	44.8	55.2	50.2	49.8
210500	33.8	66.2	48.1	51.9	49.7	50.3
211000	29.9	70.1	47.5	52.5	47.8	52.2
211500	34.1	65.9	47.6	52.4	47.5	52.5
212000	33.5	66.5	51.6	48.4	49.1	50.9
212500	31.3	68.7	51	49	49.5	50.5
213000	31.8	68.2	49.6	50.4	47.4	52.6
213500	30.8	69.2	49.2	50.8	50	50
214000	31.3	68.7	50.5	49.5	52.2	47.8
214500	32.1	67.9	49	51	52.1	47.9
215000	28.6	71.4	45.4	54.6	54.2	45.8
215500	29.2	70.8	48.1	51.9	51.3	48.7
216000	30.6	69.4	49.6	50.4	49.6	50.4
216500	30.4	69.6	49	51	50	50
217000	31.1	68.9	49.8	50.2	51.5	48.5
217500	31	69	46	54	54.8	45.2
218000	30.9	69.1	43.4	56.6	53.7	46.3
218500	30.2	69.8	46.4	53.6	52.4	47.6
219000	29.7	70.3	47.3	52.7	51.6	48.4
219500	30.7	69.3	50.1	49.9	48.4	51.6
220000	32.2	67.8	53.5	46.5	49.3	50.7
220500	30	70	52.8	47.2	51.4	48.6
221000	29.2	70.8	55.8	44.2	49	51
221500	32	68	59.4	40.6	47.6	52.4
222000	33.3	66.7	51	49	51.7	48.3
222500	34.9	65.1	45.7	54.3	54.8	45.2
223000	31	69	48.5	51.5	51.3	48.7
223500	31.7	68.3	50.3	49.7	47.2	52.8
224000	36.8	63.2	54.7	45.3	47.9	52.1
224500	36.5	63.5	56.8	43.2	48.5	51.5
225000	34.8	65.2	56.9	43.1	49.7	50.3
225500	35.4	64.6	56.7	43.3	51.5	48.5
226000	36.1	63.9	54	46	50.5	49.5
226500	34.4	65.6	54.4	45.6	48.2	51.8
227000	34.2	65.8	56.3	43.7	48.1	51.9
227500	32.6	67.4	47.7	52.3	51.9	48.1
228000	32.1	67.9	45	55	50.1	49.9
228500	29.7	70.3	53	47	45.9	54.1
229000	29.4	70.6	50.5	49.5	50.3	49.7
229500	33.4	66.6	45.2	54.8	54	46
230000	32.7	67.3	45.9	54.1	53.8	46.2
230500	31.8	68.2	47.3	52.7	53.5	46.5
231000	31.4	68.6	44.5	55.5	54.7	45.3
231500	32.4	67.6	42.1	57.9	55.5	44.5
232000	30.8	69.2	47.5	52.5	48.9	51.1
232500	29.1	70.9	53.3	46.7	45.8	54.2
233000	32.7	67.3	57.7	42.3	46.6	53.4
233500	34.7	65.3	50.9	49.1	46.6	53.4
234000	37	63	40	60	49.4	50.6
234500	37.6	62.4	38.5	61.5	50.1	49.9
235000	33.8	66.2	43.6	56.4	49.6	50.4
235500	29.6	70.4	48.5	51.5	48.3	51.7
236000	31.3	68.7	44.5	55.5	49.8	50.2
236500	35.2	64.8	48.9	51.1	49.9	50.1
237000	34.3	65.7	52.7	47.3	47.4	52.6
237500	30.9	69.1	48.8	51.2	49.7	50.3
238000	32.2	67.8	56.5	43.5	47.3	52.7
238500	33.9	66.1	63.9	36.1	44.6	55.4
239000	33.1	66.9	54.6	45.4	49.1	50.9
239500	33.6	66.4	45	55	53.2	46.8
240000	32.8	67.2	46.6	53.4	52.4	47.6
240500	32.1	67.9	48.1	51.9	51	49
241000	29.6	70.4	51.1	48.9	51.5	48.5
241500	29.6	70.4	53.2	46.8	51.4	48.6
242000	32.8	67.2	55.2	44.8	49.2	50.8
242500	33.2	66.8	51	49	49.8	50.2
243000	32.2	67.8	40	60	53.4	46.6
243500	32	68	40.2	59.8	53.4	46.6
244000	30.8	69.2	46.9	53.1	51.5	48.5
244500	29.4	70.6	49.5	50.5	50.1	49.9
245000	28.3	71.7	50.7	49.3	49.8	50.2
245500	31.2	68.8	49.9	50.1	50.5	49.5
246000	34.7	65.3	53.4	46.6	49.7	50.3
246500	31.2	68.8	54.3	45.7	52.3	47.7
247000	29	71	50.5	49.5	51.7	48.3
247500	29.8	70.2	51.6	48.4	48.4	51.6
248000	31.6	68.4	50.3	49.7	48.9	51.1
248500	30.9	69.1	49.8	50.2	48.9	51.1
249000	31.9	68.1	51.7	48.3	49	51
249500	34.5	65.5	54.2	45.8	47.9	52.1
250000	33.3	66.7	46.9	53.1	50	50
250500	33.4	66.6	36.8	63.2	55	45
251000	32	68	43	57	53	47
251500	31.2	68.8	50.5	49.5	50.5	49.5
252000	34.7	65.3	47.1	52.9	52.8	47.2
252500	34.8	65.2	50.9	49.1	49.9	50.1
253000	31.1	68.9	56	44	50.3	49.7
253500	30.3	69.7	51.5	48.5	52.2	47.8
254000	33.3	66.7	54.9	45.1	50.8	49.2
254500	37.3	62.7	61.7	38.3	49.8	50.2
255000	37.4	62.6	61.2	38.8	50.4	49.6
255500	32	68	52.2	47.8	52.6	47.4
256000	32.6	67.4	46.4	53.6	52.4	47.6
256500	34.3	65.7	47.9	52.1	53	47
257000	29.3	70.7	49.4	50.6	51.5	48.5
257500	29.3	70.7	46.9	53.1	49.6	50.4
258000	31.9	68.1	44.3	55.7	51.8	48.2
258500	33.9	66.1	43.5	56.5	50.4	49.6
259000	37.5	62.5	42.8	57.2	48.3	51.7
259500	36.8	63.2	42.9	57.1	51.3	48.7
260000	36.1	63.9	43.2	56.8	50.1	49.9
260500	35.4	64.6	41.8	58.2	49.2	50.8
261000	34.1	65.9	41.3	58.7	55.2	44.8
261500	33	67	45	55	55	45
262000	30.4	69.6	44.8	55.2	51.8	48.2
262500	31.4	68.6	46.2	53.8	54	46
263000	32.9	67.1	45.7	54.3	55.2	44.8
263500	31.7	68.3	43.6	56.4	52.9	47.1
264000	35.2	64.8	47.3	52.7	52.7	47.3
264500	39.9	60.1	52.1	47.9	52.2	47.8
265000	37.3	62.7	44.6	55.4	49.9	50.1
265500	33.3	66.7	40.7	59.3	51.8	48.2
266000	30.8	69.2	48.6	51.4	49.4	50.6
266500	32	68	54.8	45.2	46.8	53.2
267000	34.5	65.5	54.5	45.5	51.2	48.8
267500	31.9	68.1	48.1	51.9	52.4	47.6
268000	30.7	69.3	48.4	51.6	50.3	49.7
268500	29.9	70.1	51.8	48.2	50.9	49.1
269000	27.8	72.2	51.7	48.3	49.9	50.1
269500	30	70	49.6	50.4	49.2	50.8
270000	33.2	66.8	47.6	52.4	50.8	49.2
